form	lemma	POS	morph
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
grandes	grand	ADJqua	NOMB.=p|GENRE=f
Tortuës	tortue	NOMpro	NOMB.=p|GENRE=f
qui	qui	PROrel	MORPH=empty
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
trouuent	trouver	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
dans	dans	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
Indes	Inde	NOMpro	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
plus	plus	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
m’	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
en	en	PROadv	MORPH=empty
ſers	servir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
ſeule	seule	ADJqua	NOMB.=s|GENRE=f
authorité	autorité	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Retournons	retourner	VERcjg	MODE=imp|PERS.=1|NOMB.=p
à	à	PRE	MORPH=empty
noſtre	notre	DETpos	PERS.=1|NOMB.=p|GENRE=f
Carauanne	caravane	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
paſſa	passer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
deuant	devant	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Tripot	tripot	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Biche	biche	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
porte	porte	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
quel	quel	PROrel	NOMB.=s|GENRE=m
eſtoient	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
aſſemblez	assembler	VERppe	NOMB.=p|GENRE=m
quantité	quantité	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
plus	plus	ADVgen	MORPH=empty
gros	gros	ADJqua	NOMB.=p|GENRE=m
Bourgeois	bourgeois	NOMpro	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Ville	ville	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
nouueauté	nouveauté	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
attirail	attirail	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
bruit	bruit	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
canaille	canaille	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
eſtoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
aſſemblée	assembler	VERppe	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
entour	entour	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
charette	charrette	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
furent	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
cauſe	cause	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
ces	ce	DETdem	NOMB.=p|GENRE=m
honnorables	honorable	ADJqua	NOMB.=p|GENRE=m
Bourgue	bourgue	NOMpro	NOMB.=s|GENRE=m
-	-	PONfbl	MORPH=empty
maiſtres	maître	NOMcom	NOMB.=p|GENRE=m
ietterent	jeter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m
yeux	œil	NOMcom	NOMB.=p|GENRE=m
ſur	sur	PRE	MORPH=empty
nos	notre	DETpos	PERS.=1|NOMB.=p|GENRE=m
Inconnus	inconnu	NOMpro	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Vn	un	DETndf	NOMB.=s|GENRE=m
Lieutenant	lieutenant	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Preuoſt	prévôt	NOMpro	NOMB.=s|GENRE=m
entr’	entre	PRE	MORPH=empty
autres	autre	PROind	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
nommé	nommer	VERppe	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
Rappiniere	Rappinière	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
vint	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
accoſter	accoster	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
demanda	demander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
auec	avec	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
authorité	autorité	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Magiſtrat	magistrat	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
quelles	quel	DETint	NOMB.=p|GENRE=f
gens	gens	NOMcom	NOMB.=p|GENRE=f
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
eſtoient	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
ieune	jeune	ADJqua	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=i
ie	je	VERcjg	PERS.=1|NOMB.=s|GENRE=x|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=i
viens	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
parler	parler	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
ſans	sans	PRE	MORPH=empty
mettre	mettre	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
mains	main	NOMcom	NOMB.=p|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
Turban	turban	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
parce	parce	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
vne	un	PROind	NOMB.=s|GENRE=f
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
tenoit	tenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
fuzil	fusil	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
autre	autre	PROind	NOMB.=s|GENRE=f
la	le	DETdef	NOMB.=s|GENRE=f
garde	garde	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
eſpée	épée	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
peur	peur	NOMcom	NOMB.=s|GENRE=f
qu’	que	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
ne	ne	ADVneg	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
battiſt	battre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f
jambes	jambe	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dit	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
Qu’	que	CONsub	MORPH=empty
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
eſtoient	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
François	français	NOMpro	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
naiſſance	naissance	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Comediens	comédien	NOMpro	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
profeſſion	profession	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
appelloit	appeler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
Deſtin	destin	NOMpro	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Theatre	théâtre	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
vieil	vieux	ADJqua	NOMB.=s|GENRE=m
camarade	camarade	NOMcom	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
Rancune	rancune	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Demoiſelle	demoiselle	NOMpro	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
eſtoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
iuchée	jucher	VERppe	NOMB.=s|GENRE=f
comme	comme	CONsub	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
poulle	poule	NOMcom	NOMB.=s|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
haut	haut	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
bagage	bagage	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Cauerne	caverne	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ce	ce	DETdem	NOMB.=s|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
bizarre	bizarre	ADJqua	NOMB.=s|GENRE=m
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
rire	rire	VERinf	MORPH=empty
quelques	quelque	DETind	NOMB.=p|GENRE=m
-	-	PONfbl	MORPH=empty
vns	un	PROind	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
compagnie	compagnie	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
ſur	sur	PRE	MORPH=empty
quoy	quoi	PROrel	GENRE=n
le	le	DETdef	NOMB.=s|GENRE=m
ieune	jeune	ADJqua	NOMB.=s|GENRE=m
Comedien	comédien	NOMpro	NOMB.=s|GENRE=m
adiouſta	ajouter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Cauerne	caverne	NOMpro	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
deuoit	devoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
pas	pas	ADVgen	MORPH=empty
ſembler	sembler	VERinf	MORPH=empty
plus	plus	ADVgen	MORPH=empty
eſtrange	étrange	ADJqua	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
d’	de	PRE	MORPH=empty
eſprit	esprit	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
ceux	celui	PROdem	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Montagne	montagne	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Vallée	vallée	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Roze	rose	NOMpro	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=f
Eſpine	épine	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
conuerſation	conversation	NOMcom	NOMB.=s|GENRE=f
finit	finir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
quelques	quelque	DETind	NOMB.=p|GENRE=m
coups	coup	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
poing	poing	NOMcom	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
iuremens	jurement	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	PROrel	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=x
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
entendit	entendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
audeuant	audevant	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
charette	charrette	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
c'	ce	PROdem	NOMB.=s|GENRE=n
eſtoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
valet	valet	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Tripot	tripot	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
auoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
battu	battre	VERppe	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
Charretier	charretier	NOMpro	NOMB.=s|GENRE=m
ſans	sans	PRE	MORPH=empty
dire	dire	VERinf	MORPH=empty
garre	gare	INJ	MORPH=empty
;	;	PONfbl	MORPH=empty
parce	parce	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
bœufs	bœuf	NOMcom	NOMB.=p|GENRE=m
&	et	CONcoo	MORPH=empty
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
jument	jument	NOMcom	NOMB.=s|GENRE=f
vſoient	user	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
trop	trop	ADVgen	MORPH=empty
librement	librement	ADVgen	MORPH=empty
d'	de	PRE	MORPH=empty
vn	un	DETndf	NOMB.=s|GENRE=m
amas	amas	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
foin	foin	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
eſtoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
deuant	devant	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
porte	porte	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
On	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
appaiſa	apaiser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
noiſe	noise	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Maiſtreſſe	maître	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Tripot	tripot	NOMpro	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
aimoit	aimer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
Comedie	comédie	NOMpro	NOMB.=s|GENRE=f
plus	plus	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
Sermon	sermon	NOMpro	NOMB.=s|GENRE=m
ny	ni	ADVgen	MORPH=empty
Veſpres	vêpres	NOMpro	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
generoſité	générosité	NOMcom	NOMB.=s|GENRE=f
inoüie	inouï	ADJqua	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
Maiſtreſſe	maître	NOMpro	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Tripot	tripot	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
Charretier	charretier	NOMpro	NOMB.=s|GENRE=m
qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fiſt	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
manger	manger	VERinf	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
beſtes	bête	NOMcom	NOMB.=p|GENRE=f
tout	tout	DETind	NOMB.=s|GENRE=m
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
ſaoul	saoul	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
accepta	accepter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
l'	le	DETdef	NOMB.=s|GENRE=f
offre	offre	NOMcom	NOMB.=s|GENRE=f
qu'	que	PROrel	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
;	;	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
cependant	cependant	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
ſes	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
beſtes	bête	NOMcom	NOMB.=p|GENRE=f
mangerent	manger	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
,	,	PONfbl	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
Auteur	auteur	NOMpro	NOMB.=s|GENRE=m
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
repoſa	reposer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
quelque	quelque	DETind	NOMB.=s|GENRE=m
temps	temps	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
mit	mettre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
ſonger	songer	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qu’	que	PROrel	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
diroit	dire	VERcjg	MODE=con|PERS.=3|NOMB.=s
dans	dans	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
ſecond	second	ADJord	NOMB.=s|GENRE=m
Chapitre	chapitre	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
CHAPITRE	chapitre	NOMcom	NOMB.=s|GENRE=m
II	2	ADJcar	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Quel	quel	DETint	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
eſtoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
Sieur	sieur	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Rappiniere	Rappinière	NOMpro	NOMB.=s|GENRE=x
.	.	PONfrt	MORPH=empty
LE	le	DETdef	NOMB.=s|GENRE=m
Sieur	sieur	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Rappiniere	Rappinière	NOMpro	NOMB.=s|GENRE=x
eſtoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
lors	lors	ADVgen	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Rieur	rieur	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
ville	ville	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
Mans	Mans	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
n’	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
point	point	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
petite	petit	ADJqua	NOMB.=s|GENRE=f
ville	ville	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
n’	ne	ADVneg	MORPH=empty
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
Rieur	rieur	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
La	le	DETdef	NOMB.=s|GENRE=f
ville	ville	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Paris	Paris	NOMpro	NOMB.=s|GENRE=x
n’	ne	ADVneg	MORPH=empty
en	en	PROadv	MORPH=empty
n’	ne	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVgen	MORPH=empty
pour	pour	PRE	MORPH=empty
vn	un	PROind	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
en	en	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dans	dans	PRE	MORPH=empty
chaque	chaque	DETind	NOMB.=s|GENRE=m
quartier	quartier	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
-	-	PONfbl	MORPH=empty
meſme	même	ADJind	NOMB.=s|GENRE=x
qui	qui	PROrel	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=i
parle	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
aurois	avoir	VERcjg	MODE=con|PERS.=1|NOMB.=s
eſté	être	VERppe	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
mien	mien	PROpos	PERS.=1|NOMB.=s|GENRE=m
ſi	si	CONsub	MORPH=empty
i’	je	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
auois	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
voulu	vouloir	VERppe	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
long	long	ADJqua	NOMB.=s|GENRE=m
-	-	PONfbl	MORPH=empty
temps	temps	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
ſçait	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
que	que	PROrel	MORPH=empty
i’	je	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
renoncé	renoncer	VERppe	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
vanitez	vanité	NOMcom	NOMB.=p|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Pour	pour	PRE	MORPH=empty
reuenir	revenir	VERinf	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
Sieur	sieur	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Rapiniere	Rappinière	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
renoüa	renouer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
bien	bien	ADVgen	MORPH=empty
-	-	PONfbl	MORPH=empty
toſt	tôt	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
conuerſation	conversation	NOMcom	NOMB.=s|GENRE=f
que	que	PROrel	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
