form	lemma	POS	morph
et	et	CONcoo	MORPH=empty
raisõs	raison	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
diuers	divers	ADJqua	NOMB.=p|GENRE=m
ꝓpos	propos	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
pou	peu	ADVgen	MORPH=empty
d	de	PRE	MORPH=empty
effect	effet	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
petite	petit	ADJqua	NOMB.=s|GENRE=f
ualeur	valeur	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
siege	siège	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
dame	dame	NOMcom	NOMB.=s|GENRE=f
ysengrine	Ysengrine	NOMpro	NOMB.=s|GENRE=f
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
p̃pare	préparer	VERppe	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
ung	un	DETndf	NOMB.=s|GENRE=m
coste	côte	NOMcom	NOMB.=s|GENRE=m
ung	un	DETdef	NOMB.=s|GENRE=m
pou	peu	ADVgen	MORPH=empty
plꝰ	plus	ADVgen	MORPH=empty
hault	haut	ADJqua	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
autres	autre	PROind	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
miẽ	mon	PROpos	PERS.=1|NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
coste	côté	NOMcom	NOMB.=s|GENRE=m
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
deuãt	devant	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
ung	un	DETdef	NOMB.=s|GENRE=m
rõdeau	rondeau	NOMcom	NOMB.=s|GENRE=m
ou	où	PROrel	NOMB.=s|GENRE=m
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
assise	asseoir	VERppe	NOMB.=s|GENRE=f
une	un	DETndf	NOMB.=s|GENRE=f
lãpe	lampe	NOMcom	NOMB.=s|GENRE=f
d	de	PRE	MORPH=empty
huille	huile	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
enluminer	enluminer	VERinf	MORPH=empty
sur	sur	PRE	MORPH=empty
mõ	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
oeuure	œuvre	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=f
assistentes	assistant	NOMcom	NOMB.=p|GENRE=f
auoient	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
tourne	tourner	VERppe	NOMB.=p|GENRE=f
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
uisaiges	visage	NOMcom	NOMB.=p|GENRE=m
ou	où	PROrel	NOMB.=s|GENRE=n
regarde	regarder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
dame	dame	NOMcom	NOMB.=s|GENRE=f
ysengrine	Ysengrine	NOMpro	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
ap̃s	après	PRE	MORPH=empty
licẽce	licence	NOMcom	NOMB.=s|GENRE=f
obtenue	obtenir	VERppe	NOMB.=s|GENRE=f
cõmenca	commencer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
parler	parler	VERinf	MORPH=empty
aĩsi	ainsi	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
auant	avant	PRE	MORPH=empty
que	que	CONsub	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
cõmence	commencer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
escripre	écrire	VERinf	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
chapitres	chapitre	NOMcom	NOMB.=p|GENRE=m
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
uueil	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
dire	dire	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
genealogie	généalogie	NOMcom	NOMB.=s|GENRE=f
d	de	PRE	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
.	.	PONfrt	MORPH=empty
Dame	dame	NOMcom	NOMB.=s|GENRE=f
ysengrine	Ysengrine	NOMpro	NOMB.=s|GENRE=f
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
aage	âgé	ADJqua	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
lxu.	65	DETcar	NOMB.=p|GENRE=m
ans	an	NOMcom	NOMB.=p|GENRE=m
ou	ou	CONcoo	MORPH=empty
enuirõ	environ	ADVgen	MORPH=empty
belle	beau	ADJqua	NOMB.=s|GENRE=f
femme	femme	NOMcom	NOMB.=s|GENRE=f
auoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
este	être	VERppe	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
sõ	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
tẽps	temps	NOMcom	NOMB.=s|GENRE=m
mais	mais	CONcoo	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
fort	fort	ADVgen	MORPH=empty
ride	rider	VERppe	NOMB.=s|GENRE=f
les	le	DETdef	NOMB.=p|GENRE=m
yeulx	œil	NOMcom	NOMB.=p|GENRE=m
auoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
enfonssez	enfoncer	VERppe	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
aucunemẽt	aucunement	ADVgen	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
paupieres	paupière	NOMcom	NOMB.=p|GENRE=f
reuerses	reverser	VERppe	NOMB.=p|GENRE=f
yeulx	œil	NOMcom	NOMB.=p|GENRE=m
rouges	rouge	ADJqua	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
larmoyans	larmoyant	VERppa	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Cinq	cinq	DETcar	NOMB.=p|GENRE=m
maris	mari	NOMcom	NOMB.=p|GENRE=m
auoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
eu	avoir	VERppe	NOMB.=s|GENRE=f
sãs	sans	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
acoĩtes	accoiète	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
coste	côte	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
se	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
mesloit	mêler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
uielesse	vieillesse	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
recepuoir	recevoir	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
enfans	enfant	NOMcom	NOMB.=p|GENRE=m
nouuellem̃t	nouvellement	ADVgen	MORPH=empty
nez	naître	VERppe	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
uielesse	vieillesse	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
receuoir	recevoir	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
grãs	grand	ADJqua	NOMB.=p|GENRE=m
enfãs	enfant	NOMcom	NOMB.=p|GENRE=m
moult	moult	ADVgen	MORPH=empty
exꝑte	expert	ADJqua	NOMB.=s|GENRE=f
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
plusieurs	plusieurs	DETind	NOMB.=p|GENRE=m
ars	art	NOMcom	NOMB.=p|GENRE=m
Sõ	son	DETpos	NOMB.=s|GENRE=m
mari	mari	NOMcom	NOMB.=s|GENRE=m
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
assez	assez	ADVgen	MORPH=empty
ienin	jenin	NOMcom	NOMB.=s|GENRE=m
duquel	de_lequel	PRE.DETrel	NOMB.=s|GENRE=n
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
fort	fort	ADVgen	MORPH=empty
ialouse	jaloux	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
faisoit	faire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
souuẽt	souvent	ADVgen	MORPH=empty
grãdes	grand	ADJqua	NOMB.=p|GENRE=f
ꝯplaĩtes	complainte	NOMcom	NOMB.=p|GENRE=f
a	à	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=f
uoisines	voisin	NOMcom	NOMB.=p|GENRE=f
touteffois	toutefois	ADVgen	MORPH=empty
licẽce	licence	NOMcom	NOMB.=s|GENRE=f
cõe	comme	CONsub	MORPH=empty
dit	dire	VERppe	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
obtenue	obtenir	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
ꝯmẽca	commencer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sõ	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
euãgile	évangile	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
et	et	CONcoo	MORPH=empty
prist	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sõ	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
theume	thème	NOMcom	NOMB.=s|GENRE=m
sur	sur	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
mari	mari	NOMcom	NOMB.=s|GENRE=m
en	en	ADVgen	MORPH=empty
hongnãt	hogner	VERppa	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Ci	ci	ADVgen	MORPH=empty
cõmẽcent	commencer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m
chapitres	chapitre	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f
euãgille	évangile	NOMcom	NOMB.=s|GENRE=f
dame	dame	NOMcom	NOMB.=s|GENRE=f
ysẽgrine	Ysengrine	NOMpro	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
glay	glai	NOMcom	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
lundi	lundi	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=f
ďďnes	Éêne	NOMcom	NOMB.=p|GENRE=m
ꝯpaignes	compagne	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
uoisines	voisin	NOMcom	NOMB.=p|GENRE=f
il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
n	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aulcũe	aucun	PROind	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
uoꝰ	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=r
qͥ	qui	PROrel	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
saiche	savoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
q̃	que	CONsub	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
prĩs	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
mõ	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
mari	mari	NOMcom	NOMB.=s|GENRE=m
iosselin	Josselin	NOMpro	NOMB.=s|GENRE=m
plꝰ	plus	ADVgen	MORPH=empty
pour	pour	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
beaute	beauté	NOMcom	NOMB.=s|GENRE=f
q̃	que	CONsub	MORPH=empty
pour	pour	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
richesse	richesse	NOMcom	NOMB.=s|GENRE=f
car	car	CONcoo	MORPH=empty
poure	pauvre	ADJqua	NOMB.=s|GENRE=m
ꝯpaignõ	compagnon	NOMcom	NOMB.=s|GENRE=m
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
uela	voilà	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
uy	voir	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
ne	ni	CONcoo	MORPH=empty
hier	hier	ADVgen	MORPH=empty
ne	ni	CONcoo	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
iourdui	jourd'hui	NOMcom	NOMB.=s|GENRE=m
dõt	dont	PROrel	NOMB.=s|GENRE=n
i	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
grãt	grand	ADJqua	NOMB.=s|GENRE=f
douleur	douleur	NOMcom	NOMB.=s|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
cueur	cœur	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
certes	certes	ADVgen	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
grãt	grand	ADJqua	NOMB.=s|GENRE=m
marche	marché	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
biens	bien	NOMcom	NOMB.=p|GENRE=m
q̃	que	PROrel	NOMB.=p|GENRE=m
mes	mon	DETpos	PERS.=1|NOMB.=p|GENRE=m
maris	mari	NOMcom	NOMB.=p|GENRE=m
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
p̃decesseurs	prédécesseur	NOMcom	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ꝑ	par	PRE	MORPH=empty
ci	ci	ADVgen	MORPH=empty
deuãt	devant	ADVgen	MORPH=empty
a	à	PRE	MORPH=empty
grãde	grand	ADJqua	NOMB.=s|GENRE=f
peine	peine	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
douleur	douleur	NOMcom	NOMB.=s|GENRE=f
assẽbles	assembler	VERppe	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
croy	croire	VERcjg	MODE=ind|PERS.=1|TEMPS=pst|NOMB.=s
q̃	que	CONsub	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
sera	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
a	à	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
propos	propos	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
p̃mier	premier	ADJord	NOMB.=s|GENRE=m
chapitre	chapitre	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pour	pour	PRE	MORPH=empty
aussi	aussi	ADVgen	MORPH=empty
uray	vrai	ADJqua	NOMB.=s|GENRE=n
cõe	comme	CONsub	MORPH=empty
euãgille	évangile	NOMcom	NOMB.=s|GENRE=f
q̃	que	CONsub	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
hõe	homme	NOMcom	NOMB.=s|GENRE=m
qͥ	qui	PROrel	NOMB.=s|GENRE=m
despẽt	dépendre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ĩdeumẽt	indûment	ADVgen	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
biẽs	bien	NOMcom	NOMB.=p|GENRE=m
qͥ	qui	PROrel	NOMB.=p|GENRE=m
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
uiẽnẽt	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
ꝑ	par	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
fẽme	femme	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
sãs	sans	PRE	MORPH=empty
gre	gré	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
cõgie	congé	NOMcom	NOMB.=s|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
en	en	PROadv	MORPH=empty
rẽdra	rendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
cõpte	compte	NOMcom	NOMB.=s|GENRE=m
deuãt	devant	PRE	MORPH=empty
dieu	Dieu	NOMcom	NOMB.=s|GENRE=m
cõe	comme	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
chose	chose	NOMcom	NOMB.=s|GENRE=f
ẽblee	embler	VERppe	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Glose	glose	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Sur	sur	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
chapitre	chapitre	NOMcom	NOMB.=s|GENRE=m
dit	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f
ancienne	ancien	ADJqua	NOMB.=s|GENRE=f
mattrone	matrone	NOMcom	NOMB.=s|GENRE=f
nõmee	nommer	VERppe	NOMB.=s|GENRE=f
grielle	Grielle	NOMpro	NOMB.=s|GENRE=f
fẽme	femme	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
iehã	Jehan	NOMpro	NOMB.=s|GENRE=m
ioq̃sus	Joquesus	NOMpro	NOMB.=s|GENRE=x
Certes	certes	ADVgen	MORPH=empty
celui	celui	DETdem	NOMB.=s|GENRE=m
mari	mari	NOMcom	NOMB.=s|GENRE=m
qͥ	qui	PROrel	NOMB.=s|GENRE=m
fait	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ꝯtre	contre	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
chapitre	chapitre	NOMcom	NOMB.=s|GENRE=m
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mis	mettre	VERppe	NOMB.=s|GENRE=m
ap̃s	après	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
purgatoire	purgatoire	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
mauuais	mauvais	NOMcom	NOMB.=p|GENRE=m
mais	mais	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
ung	un	DETdef	NOMB.=s|GENRE=m
baing	bain	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
souffre	soufre	NOMcom	NOMB.=s|GENRE=m
ardãt	ardre	VERppa	NOMB.=s|GENRE=m
s	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n	ne	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
fait	faire	VERppe	NOMB.=s|GENRE=m
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
penitẽce	pénitence	NOMcom	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
mõde	monde	NOMcom	NOMB.=s|GENRE=m
ꝑ	par	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
hospitaux	hôpital	NOMcom	NOMB.=p|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
.ii.	2	ADJord	NOMB.=s|GENRE=m
ca.	chapitre	NOMcom	NOMB.=s|GENRE=m
Il	il	PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
n	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
riẽs	rien	PROind	NOMB.=s|GENRE=n
plus	plus	ADVgen	MORPH=empty
certaĩ	certain	ADJqua	NOMB.=s|GENRE=n
que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
mari	mari	NOMcom	NOMB.=s|GENRE=m
qͥ	qui	PROrel	NOMB.=s|GENRE=m
ua	aller	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
contraire	contraire	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	NOMB.=s|GENRE=n
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
fẽme	femme	NOMcom	NOMB.=s|GENRE=f
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
cõseille	conseiller	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
ueult	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
faire	faire	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
qͥ	qui	PROrel	NOMB.=s|GENRE=m
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
cõtredit	contredire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
chose	chose	NOMcom	NOMB.=s|GENRE=f
qu	que	PROrel	NOMB.=s|GENRE=f
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
die	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
faulx	faux	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
desloyal	déloyal	ADJqua	NOMB.=s|GENRE=m
ꝑiure	parjurer	VERppe	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Glose	glose	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
certes	certes	ADVgen	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
onbaude	Ombaude	NOMpro	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
fosse	fossé	NOMcom	NOMB.=s|GENRE=m
i	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
en	en	PROadv	MORPH=empty
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ueu	voir	VERppe	NOMB.=s|GENRE=x
plusieurs	plusieurs	DETind	NOMB.=p|GENRE=m
miracles	miracle	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=m
qͥ	qui	PROrel	NOMB.=p|GENRE=m
gõt	goët	NOMcom	NOMB.=s|GENRE=m
trãsgresse	transgresser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ce	ce	DETdem	NOMB.=s|GENRE=m
chapitre	chapitre	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
mesmes	même	ADVgen	MORPH=empty
mõ	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
parasatre	parâtre	NOMcom	NOMB.=s|GENRE=m
se	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
rõpit	rompre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
iambe	jambe	NOMcom	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qͥl	que_il	PROrel.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n	ne	ADVneg	MORPH=empty
auoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
uoulu	vouloir	VERppe	NOMB.=s|GENRE=m
croire	croire	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
conseil	conseil	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
mere	mère	NOMcom	NOMB.=s|GENRE=f
Le	le	DETdef	NOMB.=s|GENRE=m
.iii.	3	ADJord	NOMB.=s|GENRE=m
cha.	chapitre	NOMcom	NOMB.=s|GENRE=m
hõme	homme	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
fẽme	femme	NOMcom	NOMB.=s|GENRE=f
bat	battre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pour	pour	PRE	MORPH=empty
aucũe	aucun	DETind	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
que	que	PROrel	NOMB.=s|GENRE=f
ce	ce	PROdem	NOMB.=s|GENRE=n
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
n	ne	ADVneg	MORPH=empty
aura	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
iamais	jamais	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
