form	lemma	POS	morph
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
sexe	sexe	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
exhaleraient	exhaler	VERcjg	MODE=con|PERS.=3|NOMB.=p
plus	plus	ADVgen	MORPH=empty
vers	vers	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
vôtre	vôtre	PROpos	PERS.=2|NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
projets	projet	NOMcom	NOMB.=p|GENRE=m
chimeriques	chimérique	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
ami	ami	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
plaisirs	plaisir	NOMcom	NOMB.=p|GENRE=m
dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=i
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
voulais	vouloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=1|NOMB.=s
me	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
priver	priver	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
venus	venir	VERppe	NOMB.=p|GENRE=m
s’	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
offrir	offrir	VERinf	MORPH=empty
qu’	que	ADVgen	MORPH=empty
avec	avec	PRE	MORPH=empty
plus	plus	ADVgen	MORPH=empty
d’	de	PRE	MORPH=empty
ardeur	ardeur	NOMcom	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
esprit	esprit	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
j’	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
ai	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
vu	voir	VERppe	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
quand	quand	CONsub	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
était	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
comme	comme	CONsub	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=i
,	,	PONfbl	MORPH=empty
née	naître	VERppe	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
libertinage	libertinage	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
devenait	devenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
inutile	inutile	ADJqua	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
songer	songer	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=i
imposer	imposer	VERinf	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
freins	frein	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
fongueux	fougueux	ADJqua	NOMB.=p|GENRE=m
desirs	désir	NOMcom	NOMB.=p|GENRE=m
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
brisent	briser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
bientôt	bientôt	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Enfin	enfin	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
cher	cher	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
un	un	DETndf	NOMB.=s|GENRE=m
animal	animal	NOMcom	NOMB.=s|GENRE=m
amphibie	amphibie	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
j’	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
aime	aimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
tout	tout	PROind	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
m’	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
amuse	amuser	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
veux	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
reunir	réunir	VERinf	MORPH=empty
tous	tout	DETind	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
genres	genre	NOMcom	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
,	,	PONfbl	MORPH=empty
avoue	avouer	VERcjg	MODE=imp|PERS.=2|NOMB.=s
-le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
,	,	PONfbl	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
frère	frère	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
n’	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
-ce	ce	PROdem	NOMB.=s|GENRE=n
pas	pas	ADVneg	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
extravagance	extravagance	NOMcom	NOMB.=s|GENRE=f
complette	complet	ADJqua	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
moi	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=i
,	,	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
vouloir	vouloir	VERinf	MORPH=empty
connaître	connaître	VERinf	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
singulier	singulier	ADJqua	NOMB.=s|GENRE=m
Dolmancé	Dolmancé	NOMpro	NOMB.=s|GENRE=x
qui	qui	PROrel	MORPH=empty
de	de	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
jours	jour	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
dis	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
-tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
n’	ne	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pu	pouvoir	VERppe	NOMB.=s|GENRE=m
voir	voir	VERinf	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
femme	femme	NOMcom	NOMB.=s|GENRE=f
comme	comme	CONsub	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
usage	usage	NOMcom	NOMB.=s|GENRE=m
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
prescrit	prescrire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	MORPH=empty
,	,	PONfbl	MORPH=empty
sodomite	sodomite	NOMcom	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
principe	principe	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
non-seulement	non-seulement	ADVgen	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
idolâtre	idolâtre	ADJqua	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
sexe	sexe	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
cède	céder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
même	même	ADVgen	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
nôtre	nôtre	PROpos	PERS.=2|NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	ADVgen	MORPH=empty
sous	sous	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
clause	clause	NOMcom	NOMB.=s|GENRE=f
spéciale	spécial	ADJqua	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
livrer	livrer	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
attraits	attrait	NOMcom	NOMB.=p|GENRE=m
chéris	chérir	VERppe	NOMB.=p|GENRE=m
dont	dont	PROrel	NOMB.=x|GENRE=x|CAS=i
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
accoutumé	accoutumer	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
se	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
servir	servir	VERinf	MORPH=empty
chez	chez	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
hommes	homme	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Vois	voir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
,	,	PONfbl	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
frère	frère	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
quelle	quel	PROint	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
bizarre	bizarre	ADJqua	NOMB.=s|GENRE=f
fantaisie	fantaisie	NOMcom	NOMB.=s|GENRE=f
!	!	PONfrt	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
veux	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
être	être	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Ganimède	Ganymède	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
nouveau	nouveau	ADJqua	NOMB.=s|GENRE=m
Jupiter	Jupiter	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
veux	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
jouir	jouir	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
goûts	goût	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
débauches	débauche	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
veux	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
être	être	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
victime	victime	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
erreurs	erreur	NOMcom	NOMB.=p|GENRE=f
:	:	PONfbl	MORPH=empty
jusqu’	jusque	PRE	MORPH=empty
à	à	PRE	MORPH=empty
présent	présent	NOMcom	NOMB.=s|GENRE=m
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
sais	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
,	,	PONfbl	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
cher	cher	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
ne	ne	ADVneg	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
suis	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
livrée	livrer	VERppe	NOMB.=s|GENRE=f
ainsi	ainsi	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
qu’	que	ADVgen	MORPH=empty
à	à	PRE	MORPH=empty
toi	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=i
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
complaisance	complaisance	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ou	ou	CONcoo	MORPH=empty
qu’	que	ADVgen	MORPH=empty
à	à	PRE	MORPH=empty
quelqu’	quelque	DETind	NOMB.=s|GENRE=m
un	un	PROind	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
mes	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
gens	gens	NOMcom	NOMB.=p|GENRE=f
qui	qui	PROrel	MORPH=empty
,	,	PONfbl	MORPH=empty
payé	payer	VERppe	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
traiter	traiter	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
cette	ce	DETdem	NOMB.=s|GENRE=f
façon	façon	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
y	y	PROadv	MORPH=empty
prêtait	prêter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
que	que	ADVgen	MORPH=empty
par	par	PRE	MORPH=empty
intérêt	intérêt	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
aujourd’hui	aujourd'hui	ADVgen	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
n’	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	MORPH=empty
ni	ni	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
complaisance	complaisance	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
ni	ni	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
caprice	caprice	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
c’	ce	PROdem	NOMB.=s|GENRE=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
goût	goût	NOMcom	NOMB.=s|GENRE=m
seul	seul	ADJqua	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
détermine	déterminer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
Je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
crois	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
entre	entre	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
procédés	procédé	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	MORPH=empty
m’	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
asservie	asservir	VERppe	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ceux	celui	PROdem	NOMB.=p|GENRE=m
qui	qui	PROrel	MORPH=empty
vont	aller	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
m’	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=r
asservir	asservir	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
cette	ce	DETdem	NOMB.=s|GENRE=f
manie	manie	NOMcom	NOMB.=s|GENRE=f
bizarre	bizarre	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
inconcevable	inconcevable	ADJqua	NOMB.=s|GENRE=f
difference	différence	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
veux	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
connaître	connaître	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Peins	peindre	VERcjg	MODE=imp|PERS.=2|NOMB.=s
-moi	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=i
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=m
Dolmancé	Dolmancé	NOMcom	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
t’	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
en	en	PROadv	MORPH=empty
conjure	conjurer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
,	,	PONfbl	MORPH=empty
afin	afin	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
aye	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
bien	bien	ADVgen	MORPH=empty
dans	dans	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
tête	tête	NOMcom	NOMB.=s|GENRE=f
avant	avant	PRE	MORPH=empty
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
voir	voir	VERinf	MORPH=empty
arriver	arriver	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
sais	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
que	que	CONsub	MORPH=empty
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
ne	ne	ADVneg	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
connais	connaître	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
que	que	ADVgen	MORPH=empty
pour	pour	PRE	MORPH=empty
l’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
avoir	avoir	VERinf	MORPH=empty
rencontré	rencontrer	VERppe	NOMB.=s|GENRE=m
l’	le	DETdef	NOMB.=s|GENRE=m
autre	autre	ADJind	NOMB.=s|GENRE=m
jour	jour	NOMcom	NOMB.=s|GENRE=m
dans	dans	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
maison	maison	NOMcom	NOMB.=s|GENRE=f
où	où	PROrel	NOMB.=x|GENRE=x|CAS=i
je	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
ne	ne	ADVneg	MORPH=empty
fus	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=1|NOMB.=s
que	que	ADVgen	MORPH=empty
quelques	quelque	DETind	NOMB.=p|GENRE=f
minutes	minute	NOMcom	NOMB.=p|GENRE=f
avec	avec	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
.	.	PONfrt	MORPH=empty
LE	le	DETdef	NOMB.=s|GENRE=m
CHEVALIER	chevalier	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Dolmancé	Dolmancé	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
sœur	sœur	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
d’	de	PRE	MORPH=empty
atteindre	atteindre	VERinf	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
trente-sixième	trente-sixième	ADJord	NOMB.=s|GENRE=f
année	année	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
grand	grand	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
d’	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
fort	fort	ADVgen	MORPH=empty
belle	beau	ADJqua	NOMB.=s|GENRE=f
figure	figure	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
yeux	œil	NOMcom	NOMB.=p|GENRE=m
très	très	ADVgen	MORPH=empty
-	-	PONfbl	MORPH=empty
vifs	vif	ADJqua	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
très	très	ADVgen	MORPH=empty
-	-	PONfbl	MORPH=empty
spirituels	spirituel	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
quelque	quelque	DETind	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
d’	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
peu	peu	PROind	NOMB.=s|GENRE=m
dur	dur	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
d’	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
peu	peu	PROind	NOMB.=s|GENRE=m
méchant	méchant	ADJqua	NOMB.=s|GENRE=m
se	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
peint	peindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
malgré	malgré	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
dans	dans	PRE	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
traits	trait	NOMcom	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=f
plus	plus	ADVgen	MORPH=empty
belles	beau	ADJqua	NOMB.=p|GENRE=f
dents	dent	NOMcom	NOMB.=p|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
monde	monde	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
peu	peu	PROind	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
mollesse	mollesse	NOMcom	NOMB.=s|GENRE=f
dans	dans	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
taille	taille	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
dans	dans	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
tournure	tournure	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
habitude	habitude	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
sans	sans	PRE	MORPH=empty
doute	doute	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
prendre	prendre	VERinf	MORPH=empty
si	si	ADVgen	MORPH=empty
souvent	souvent	ADVgen	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
airs	air	NOMcom	NOMB.=p|GENRE=m
feminins	féminin	ADJqua	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
d’	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
élégance	élégance	NOMcom	NOMB.=s|GENRE=f
extrême	extrême	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
jolie	joli	ADJqua	NOMB.=s|GENRE=f
voix	voix	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
talens	talent	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
principalement	principalement	ADVgen	MORPH=empty
beaucoup	beaucoup	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
philosophie	philosophie	NOMcom	NOMB.=s|GENRE=f
dans	dans	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
esprit	esprit	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Madame	madame	NOMcom	NOMB.=s|GENRE=f
DE	de	NOMpro	MORPH=empty
SAINT	Saint	NOMpro	NOMB.=s|GENRE=x
-	-	PONfbl	MORPH=empty
ANGE	Ange	NOMpro	NOMB.=s|GENRE=x
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
croit	croire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
en	en	PRE	MORPH=empty
Dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
j’	je	PROper	PERS.=1|NOMB.=s|GENRE=f|CAS=n
espère	espérer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
?	?	PONfrt	MORPH=empty
LE	le	DETdef	NOMB.=s|GENRE=m
CHEVALIER	chevalier	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ah	ah	INJ	MORPH=empty
!	!	PONfrt	MORPH=empty
que	que	PROint	MORPH=empty
dis	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
-tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=f|CAS=n
