form	lemma	POS	morph
autre	autre	PROind	NOMB.=s|GENRE=n
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
trouueras	trouver	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
droit	droit	ADJqua	NOMB.=s|GENRE=m
chemin	chemin	NOMcom	NOMB.=s|GENRE=m
royal	royal	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
mõteras	monter	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
en	en	PRE	MORPH=empty
hault	haut	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
pourras	pouvoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
mõter	monter	VERinf	MORPH=empty
iusq̃s	jusque	ADVgen	MORPH=empty
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
congnoissance	connaissance	NOMcom	NOMB.=s|GENRE=f
q̃	que	PROrel	NOMB.=s|GENRE=f
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
desires	désirer	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
Disciple	disciple	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
O	ô	INJ	MORPH=empty
sapiẽce	sapience	NOMcom	NOMB.=s|GENRE=f
sans	sans	PRE	MORPH=empty
fin	fin	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
sans	sans	PRE	MORPH=empty
commencemẽt	commencement	NOMcom	NOMB.=s|GENRE=m
qͥ	qui	PROrel	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
souuerain	souverain	ADJqua	NOMB.=s|GENRE=m
throsne	trône	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
sieges	siège	NOMcom	NOMB.=p|GENRE=m
royaulx	royal	ADJqua	NOMB.=p|GENRE=m
es	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
descendue	descendre	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
qͥ	qui	PROrel	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
cueur	cœur	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
dieu	dieu	NOMcom	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
es	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
issue	issir	VERppe	NOMB.=s|GENRE=f
pour	pour	PRE	MORPH=empty
uenir	venir	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
uallee	vallée	NOMcom	NOMB.=s|GENRE=f
plaine	plein	ADJqua	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
pourete	pauvreté	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
misere	misère	NOMcom	NOMB.=s|GENRE=f
qͥ	qui	PROrel	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
espace	espace	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
.xxx.	30	DETcar	NOMB.=p|GENRE=x
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
asporte	apporter	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
endure	endurer	VERppe	NOMB.=s|GENRE=f
exil	exil	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
durte	dureté	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
doulent	dolent	ADJqua	NOMB.=s|GENRE=m
mõde	monde	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
mistere	mystère	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
amere	amer	ADJqua	NOMB.=s|GENRE=f
passion	passion	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
dure	dur	ADJqua	NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
as	avoir	VERppe	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
uoulu	vouloir	VERppe	NOMB.=s|GENRE=f
monstrer	montrer	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
singuliere	singulier	ADJqua	NOMB.=s|GENRE=f
amour	amour	NOMcom	NOMB.=s|GENRE=f
dõt	dont	PROrel	NOMB.=s|GENRE=f
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
amois	aimer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=2|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m
umain	humain	ADJqua	NOMB.=s|GENRE=m
lignage	lignage	NOMcom	NOMB.=s|GENRE=m
Pour	pour	PRE	MORPH=empty
celle	celui	DETdem	NOMB.=s|GENRE=f
piteuse	piteux	ADJqua	NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
amour	amour	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
charite	charité	NOMcom	NOMB.=s|GENRE=f
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
prie	prier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
tout	tout	DETind	NOMB.=s|GENRE=m
mon	mon	ADJpos	PERS.=1|NOMB.=s|GENRE=m
cueur	cœur	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
ueilles	vouloir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s
mõstrer	montrer	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
en	en	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
forme	forme	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
figure	figure	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
ꝓpre	propre	ADJqua	NOMB.=s|GENRE=f
disposicion	disposition	NOMcom	NOMB.=s|GENRE=f
tres	très	ADVgen	MORPH=empty
piteuse	piteux	ADJqua	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
tres	très	ADVgen	MORPH=empty
amoureuse	amoureux	ADJqua	NOMB.=s|GENRE=f
q̃	que	PROrel	NOMB.=s|GENRE=f
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
acq̃s	acquérir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
et	et	CONcoo	MORPH=empty
uestis	vêtir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
a	à	PRE	MORPH=empty
cause	cause	VERppe	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
tres	très	ADVgen	MORPH=empty
amere	amer	ADJqua	NOMB.=s|GENRE=f
passion	passion	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Sapience	sapience	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
De	de	PRE	MORPH=empty
tant	tant	ADVgen	MORPH=empty
comme	comme	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
semble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
appert	apparaître	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	MORPH=empty
palle	pâle	ADJqua	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
plus	plus	ADVgen	MORPH=empty
trouble	troubler	VERppe	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
mortiffie	mortifier	VERppe	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
force	force	NOMcom	NOMB.=s|GENRE=f
d	de	PRE	MORPH=empty
amour	amour	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
douleur	douleur	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
tãt	tant	ADVgen	MORPH=empty
doy	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
estre	être	VERinf	MORPH=empty
par	par	PRE	MORPH=empty
raison	raison	NOMcom	NOMB.=s|GENRE=f
plꝰ	plus	ADVgen	MORPH=empty
plaisant	plaire	VERppa	NOMB.=s|GENRE=x
et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
amee	aimer	VERppe	NOMB.=s|GENRE=f
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
cueur	cœur	NOMcom	NOMB.=s|GENRE=m
piteux	piteux	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
a	à	PRE	MORPH=empty
deuote	dévot	ADJqua	NOMB.=s|GENRE=f
pensee	pensée	NOMcom	NOMB.=s|GENRE=f
car	car	CONcoo	MORPH=empty
si	si	ADVgen	MORPH=empty
comme	comme	CONsub	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
amant	amant	NOMcom	NOMB.=s|GENRE=m
desire	désirer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
d	de	PRE	MORPH=empty
estre	être	VERinf	MORPH=empty
ame	aimer	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qu	que	PROrel	NOMB.=s|GENRE=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ayme	aimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ainsi	ainsi	ADVgen	MORPH=empty
desire	désirer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
l	le	DETdef	NOMB.=s|GENRE=m
amãt	amant	NOMcom	NOMB.=s|GENRE=m
q̃	que	CONsub	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f
amour	amour	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
celui	celui	PROdem	NOMB.=s|GENRE=m
qu	que	PROrel	NOMB.=s|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ayme	aimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
apparant	apparaître	VERppa	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
demonstree	démontrer	VERppe	NOMB.=s|GENRE=f
Car	car	CONcoo	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f
amour	amour	NOMcom	NOMB.=s|GENRE=f
enclose	enclore	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
celee	celer	VERppe	NOMB.=s|GENRE=f
ne	ne	ADVneg	MORPH=empty
peut	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
estre	être	VERinf	MORPH=empty
cõgneue	connaître	VERppe	NOMB.=s|GENRE=f
ne	ni	CONcoo	MORPH=empty
sceue	savoir	VERppe	NOMB.=s|GENRE=f
fors	fors	PRE	MORPH=empty
seulemẽt	seulement	ADVgen	MORPH=empty
a	à	PRE	MORPH=empty
celui	celui	PROdem	NOMB.=s|GENRE=m
qͥ	qui	PROrel	NOMB.=s|GENRE=m
ayme	aimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Et	et	CONcoo	MORPH=empty
pourtãt	pourtant	ADVgen	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
urais	vrai	ADJqua	NOMB.=p|GENRE=m
amãs	amant	NOMcom	NOMB.=p|GENRE=m
font	faire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tout	tout	DETind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
pouoir	pouvoir	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
q̃rir	quérir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
trouuer	trouver	VERinf	MORPH=empty
signe	signe	NOMcom	NOMB.=s|GENRE=m
certaĩ	certain	ADJqua	NOMB.=s|GENRE=m
ou	ou	CONcoo	MORPH=empty
apparant	apparaître	VERppa	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=n
qͥlz	que_il	PROrel.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ayment	aimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
pour	pour	PRE	MORPH=empty
sauoir	savoir	VERinf	MORPH=empty
se	si	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ames	aimer	VERppe	NOMB.=p|GENRE=m
comme	comme	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ayment	aimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
cause	cause	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
chascũ	chacun	PROind	NOMB.=s|GENRE=m
scet	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
combien	combien	ADVgen	MORPH=empty
qͥl	que_il	CONsub.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ayme	aimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mais	mais	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
scet	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
combien	combien	ADVgen	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ayme	aimer	VERppe	NOMB.=s|GENRE=m
se	si	CONsub	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
n	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
signes	signe	NOMcom	NOMB.=s|GENRE=m
forains	forain	ADJqua	NOMB.=p|GENRE=m
Et	et	CONcoo	MORPH=empty
pourtãt	pourtant	ADVgen	MORPH=empty
aduient	advenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
souuẽt	souvent	ADVgen	MORPH=empty
q̃	que	CONsub	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
lãgue	langue	NOMcom	NOMB.=s|GENRE=f
se	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
taist	taire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
signes	signe	NOMcom	NOMB.=p|GENRE=m
forains	forain	ADJqua	NOMB.=p|GENRE=m
parlent	parler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
Et	et	CONcoo	MORPH=empty
plusieurs	plusieurs	DETind	NOMB.=p|GENRE=f
fois	fois	NOMcom	NOMB.=p|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
aduenu	advenir	VERppe	NOMB.=s|GENRE=n
q̃	que	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
amans	amant	NOMcom	NOMB.=p|GENRE=m
iugent	juger	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
une	un	DETndf	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
ou	ou	CONcoo	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
cõdicion	condition	NOMcom	NOMB.=s|GENRE=f
gracieuse	gracieux	ADJqua	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
icelui	icelui	PROdem	NOMB.=s|GENRE=m
ou	ou	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
icelle	icelui	PROdem	NOMB.=s|GENRE=f
qu	que	PROrel	NOMB.=s|GENRE=x
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
aiment	aimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
Et	et	CONcoo	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=i
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mal	mal	ADVgen	MORPH=empty
seant	seoir	VERppa	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
laide	laid	ADJqua	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
cõtre	contre	PRE	MORPH=empty
raison	raison	NOMcom	NOMB.=s|GENRE=f
selon	selon	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
iugement	jugement	NOMcom	NOMB.=s|GENRE=m
De	de	PRE	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
ne	ne	ADVneg	MORPH=empty
iugent	juger	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
mie	mie	ADVneg	MORPH=empty
par	par	PRE	MORPH=empty
affection	affection	NOMcom	NOMB.=s|GENRE=f
ne	ni	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
partie	partie	NOMcom	NOMB.=s|GENRE=f
Disciple	disciple	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Selon	selon	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
amour	amour	NOMcom	NOMB.=s|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
mõde	monde	NOMcom	NOMB.=s|GENRE=m
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
dis	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
tres	très	ADVgen	MORPH=empty
bien	bien	ADVgen	MORPH=empty
car	car	CONcoo	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
,	,	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
puis	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
entendre	entendre	VERinf	MORPH=empty
qͥl	que_il	CONsub.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
soit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ainsi	ainsi	ADVgen	MORPH=empty
ne	ni	CONcoo	MORPH=empty
puisse	pouvoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
estre	être	VERinf	MORPH=empty
semblablement	semblablement	ADVgen	MORPH=empty
a	à	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
omme	homme	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
pour	pour	PRE	MORPH=empty
nous	nous	PROper	PERS.=1|NOMB.=p|GENRE=x|CAS=r
crucifie	crucifier	VERcjg	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
scay	savoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
bien	bien	ADVgen	MORPH=empty
q̃	que	CONsub	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
amant	amant	NOMcom	NOMB.=s|GENRE=m
mõdain	mondain	ADJqua	NOMB.=s|GENRE=m
treuue	trouver	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
maĩteffois	maintefois	ADVgen	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qu	que	PROrel	NOMB.=s|GENRE=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ayme	aimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
des	de_le	PRO.DETdef	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
qui	qui	PROrel	NOMB.=p|GENRE=f
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
sont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
desplaisãtes	déplaisant	ADJqua	NOMB.=p|GENRE=f
mais	mais	CONcoo	MORPH=empty
non	non	ADVneg	MORPH=empty
pourtãt	pourtant	ADVgen	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
en	en	PROadv	MORPH=empty
y	y	PROadv	MORPH=empty
treuue	trouver	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
celles	celui	PROdem	NOMB.=p|GENRE=f
qͥ	qui	PROrel	NOMB.=p|GENRE=f
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=i
plaisent	plaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
car	car	CONcoo	MORPH=empty
autremẽt	autrement	ADVgen	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n	ne	ADVneg	MORPH=empty
ameroit	aimer	VERcjg	MODE=con|PERS.=3|NOMB.=s
point	point	ADVneg	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qu	que	PROrel	NOMB.=s|GENRE=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ayme	aimer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
s	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
trouuoit	trouver	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
plus	plus	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
plaisir	plaisir	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
de	de	PRE	MORPH=empty
desplaisir	déplaisir	NOMcom	NOMB.=s|GENRE=m
Or	or	CONcoo	MORPH=empty
n	ne	ADVneg	MORPH=empty
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
iesus	Jésus	NOMpro	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
crucifie	crucifier	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
si	si	ADVgen	MORPH=empty
deffigure	défigurer	VERppe	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
enlaidy	enlaidir	VERppe	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
torment	tourment	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
croix	croix	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
qͥl	que_il	CONsub.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n	ne	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
sõ	son	DETpos	NOMB.=s|GENRE=m
corps	corps	NOMcom	NOMB.=s|GENRE=m
signe	signe	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
beaulte	beauté	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
quoy	quoi	PROrel	NOMB.=s|GENRE=n
a	à	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
aduis	avis	NOMcom	NOMB.=s|GENRE=m
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
doie	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
amer	aimer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
fort	fort	ADVgen	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=n|CAS=n
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
semble	sembler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
qu	que	CONsub	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
porte	porter	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
plus	plus	ADVgen	MORPH=empty
chiere	cher	ADVgen	MORPH=empty
pour	pour	PRE	MORPH=empty
estre	être	VERinf	MORPH=empty
hay	haïr	VERppe	NOMB.=s|GENRE=m
q̃	que	CONsub	MORPH=empty
pour	pour	PRE	MORPH=empty
estre	être	VERinf	MORPH=empty
ame	aimer	VERppe	NOMB.=s|GENRE=m
