form	lemma	POS	morph
tiers	tiers	PROord	NOMB.=s|GENRE=m
innocent	Innocent	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ces	ce	DETdem	NOMB.=p|GENRE=m
sept	sept	ADJcar	NOMB.=p|GENRE=m
enfans	enfant	NOMcom	NOMB.=p|GENRE=m
furent	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
saincts	saint	ADJqua	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
bonne	bon	ADJqua	NOMB.=s|GENRE=f
uie	vie	NOMcom	NOMB.=s|GENRE=f
cõme	comme	CONsub	MORPH=empty
ie	je	NOMpro	PERS.=1|NOMB.=s|CAS=n|GENRE=x
uous	vous	PROper	PERS.=2|NOMB.=p|CAS=i|GENRE=x
declaireray	déclarer	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
plus	plus	ADVgen	MORPH=empty
a	à	PRE	MORPH=empty
plain	plain	NOMcom	NOMB.=s|GENRE=m
cy	ci	ADVgen	MORPH=empty
ap̃s	après	ADVgen	MORPH=empty
en	en	PRE	MORPH=empty
ensuyuãt	ensuivre	VERppa	NOMB.=s|GENRE=n
l	le	DETdef	NOMB.=s|GENRE=f
ystoire	histoire	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
matiere	matière	NOMcom	NOMB.=s|GENRE=f
laisseray	laisser	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
a	à	PRE	MORPH=empty
parler	parler	VERinf	MORPH=empty
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
retourneray	retourner	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
roy	roi	NOMcom	NOMB.=s|GENRE=m
florus	Florus	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
qui	qui	PROrel	NOMB.=s|GENRE=m
lors	lors	ADVgen	MORPH=empty
faisoit	faire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
royaume	royaume	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
gent	gent	NOMcom	NOMB.=s|GENRE=f
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
uoulente	volonté	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
doulx	doux	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
courtoys	courtois	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
tout	tout	DETind	NOMB.=s|GENRE=m
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
peuple	peuple	NOMcom	NOMB.=s|GENRE=m
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
aymoit	aimer	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
obeissoit	obéir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
tant	tant	ADVgen	MORPH=empty
qu	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
possible	possible	ADJqua	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
ne	ne	ADVneg	MORPH=empty
nul	nul	PROind	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
pays	pays	NOMcom	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
contredisoit	contredire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
pour	pour	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
bonte	bonté	NOMcom	NOMB.=s|GENRE=f
qui	qui	PROrel	NOMB.=s|GENRE=f
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
.	.	PONfrt	MORPH=empty
Cõment	comment	ADVint	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
roy	roi	NOMcom	NOMB.=s|GENRE=m
florus	Florus	NOMpro	NOMB.=s|GENRE=m
mena	mener	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
guerre	guerre	NOMcom	NOMB.=s|GENRE=f
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
maximiens	maximien	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
rõmains	romain	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
quãt	quand	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
se	se	PROper	PERS.=3
uit	voir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ainsi	ainsi	ADVgen	MORPH=empty
aime	aimer	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
gent	gent	NOMcom	NOMB.=s|GENRE=f
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
print	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
uoulẽte	volonté	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
guerroyer	guerroyer	VERinf	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
maximiens	maximien	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
rõmains	romain	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Lors	lors	ADVgen	MORPH=empty
mãda	mander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=f
gens	gens	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
pars	part	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
qͥlz	qulz	PROrel	NOMB.=p
uiẽsissent	venir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
armez	armer	VERppe	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
appareillez	appareiller	VERppe	NOMB.=p|GENRE=m
pour	pour	PRE	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
mener	mener	VERinf	MORPH=empty
la	là	ADVgen	MORPH=empty
ou	où	PROrel	NOMB.=s|GENRE=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
plairoit	plaire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Lesquelz	lequel	PROrel	NOMB.=p|GENRE=m
obeirent	obéir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
a	à	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
seigneur	seigneur	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
uindrent	venir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
baros̃	baron	NOMcom	NOMB.=p|GENRE=m
cheualiers	chevalier	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
escuiers	écuyer	NOMcom	NOMB.=p|GENRE=m
tant	tant	ADVgen	MORPH=empty
qu	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=n
suffisoit	suffire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
quãt	quand	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
furẽt	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
assẽblez	assembler	VERppe	NOMB.=p|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
roy	roi	NOMcom	NOMB.=s|GENRE=m
les	il	DETdef	PERS.=3|NOMB.=p|GENRE=m|CAS=r
mena	mener	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
cõtre	contre	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
maximiẽs	maximien	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
rõmaĩs	romain	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tres	très	ADVgen	MORPH=empty
forte	fort	ADJqua	NOMB.=s|GENRE=f
guerre	guerre	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
et	et	CONcoo	MORPH=empty
y	y	PROadv	MORPH=empty
mourut	mourir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
grãt	grand	ADJqua	NOMB.=s|GENRE=f
quãtite	quantité	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
maximiẽs	maximien	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
rõmains	romain	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ẽnuya	ennuyer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
toꝰ	tout	DETpos	NOMB.=p|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
barõs	baron	NOMcom	NOMB.=p|GENRE=m
ou	ou	CONcoo	MORPH=empty
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
plus	plus	ADVgen	MORPH=empty
grãt	grand	ADJqua	NOMB.=s|GENRE=f
partie	partie	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
faillirẽt	faillir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
a	à	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
besoing	besoin	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
quãt	quand	CONsub	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
maximiẽs	maximien	NOMcom	NOMB.=p|GENRE=m
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
uirent	voir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
despourueu	dépourvoir	VERppe	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
gẽs	gent	NOMcom	NOMB.=p|GENRE=m
d	de	PRE	MORPH=empty
armes	arme	NOMcom	NOMB.=p|GENRE=f
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
coururẽt	courir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
sus	sus	ADVgen	MORPH=empty
dõt	dont	PROrel	NOMB.=s|GENRE=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
fort	fort	ADVgen	MORPH=empty
esbahy	ébahir	VERppe	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
l	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
assiege	assiéger	VERppe	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
ung	un	DETndf	NOMB.=s|GENRE=m
sien	sien	ADJpos	NOMB.=s|GENRE=m
chastel	château	NOMcom	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
fort	fort	ADJqua	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
terre	terre	NOMcom	NOMB.=s|GENRE=f
ou	où	PROrel	NOMB.=s|GENRE=m
l	le	DETdef	NOMB.=s|GENRE=m
emꝑeur	empereur	NOMcom	NOMB.=s|GENRE=m
mesmes	même	ADJind	NOMB.=s|GENRE=m
tenoit	tenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
siege	siège	NOMcom	NOMB.=s|GENRE=m
tout	tout	ADVgen	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
tour	tour	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
y	y	PROadv	MORPH=empty
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
durãt	durant	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
tẽps	temps	NOMcom	NOMB.=s|GENRE=m
plusieurs	plusieurs	ADJind	NOMB.=p|GENRE=m
assaulx	assaut	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
enragoit	enrager	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
tout	tout	ADVgen	MORPH=empty
uif	vif	ADJqua	NOMB.=s|GENRE=m
qu	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
pouoit	pouvoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
auoir	avoir	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
et	et	CONcoo	MORPH=empty
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sermẽt	serment	NOMcom	NOMB.=s|GENRE=m
qu	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
les	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
feroit	faire	VERcjg	MODE=con|PERS.=3|NOMB.=s
tous	tout	PROind	NOMB.=p|GENRE=m
pendre	pendre	VERinf	MORPH=empty
s	si	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
se	se	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
rendoient	rendre	VERcjg	MODE=con|PERS.=3|NOMB.=p
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
nõobstant	nonobstant	PRE	MORPH=empty
toutes	tout	DETind	NOMB.=p|GENRE=f
ses	son	ADJpos	PERS.=3|NOMB.=p|GENRE=f
menaces	menace	NOMcom	NOMB.=p|GENRE=f
se	se	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
tindrẽt	tenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
demy	demi	ADJqua	NOMB.=s|GENRE=m
an	an	NOMcom	NOMB.=s|GENRE=m
contre	contre	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
se	se	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
deffendoient	défendre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
uaillãment	vaillamment	ADVgen	MORPH=empty
mais	mais	CONcoo	MORPH=empty
a	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
le	le	DETdef	NOMB.=s|GENRE=m
roy	roi	NOMcom	NOMB.=s|GENRE=m
florus	Florus	NOMpro	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
gens	gens	NOMcom	NOMB.=p|GENRE=m
considerãt	considérer	VERppa	NOMB.=p|GENRE=m
qu	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
n	ne	ADVneg	MORPH=empty
auoiẽt	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
pas	pas	ADVgen	MORPH=empty
pouoir	pouvoir	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
gẽs	gent	NOMcom	NOMB.=p|GENRE=m
pour	pour	PRE	MORPH=empty
eulx	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
deffendre	défendre	VERinf	MORPH=empty
contre	contre	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
emꝑeur	empereur	NOMcom	NOMB.=s|GENRE=m
se	se	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
rendirent	rendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
saufz	sauf	PRE	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
uies	vie	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
biẽs	bien	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
quant	quand	CONsub	MORPH=empty
ils	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
se	se	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
furẽt	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
renduz	rendre	VERppe	NOMB.=p|GENRE=m
l	le	DETdef	NOMB.=s|GENRE=m
emꝑeur	empereur	NOMcom	NOMB.=s|GENRE=m
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
prendre	prendre	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
lier	lier	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
roy	roi	NOMcom	NOMB.=s|GENRE=m
florus	Florus	NOMpro	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
hõgrie	Hongrie	NOMpro	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
freres	frère	NOMcom	NOMB.=p|GENRE=m
aussi	aussi	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
enuoya	envoyer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
rõme	Rome	NOMpro	NOMB.=s|GENRE=x
a	à	PRE	MORPH=empty
dioclecien	Dioclétien	NOMpro	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mettre	mettre	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
chartre	chartre	NOMcom	NOMB.=s|GENRE=f
obscure	obscur	ADJqua	NOMB.=s|GENRE=f
fort	fort	ADVgen	MORPH=empty
liez	lier	VERppe	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
bien	bien	ADVgen	MORPH=empty
gardez	garder	VERppe	NOMB.=p|GENRE=m
qu	que	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
eschappassent	échapper	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
prison	prison	NOMcom	NOMB.=s|GENRE=f
en	en	PRE	MORPH=empty
laq̃lle	lequel	PROrel	NOMB.=s|GENRE=f
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
furẽt	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
lõg	long	ADJqua	NOMB.=s|GENRE=m
tẽps	temps	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
tant	tant	ADVgen	MORPH=empty
q̃	que	CONsub	MORPH=empty
dioclecien	Dioclétien	NOMpro	NOMB.=s|GENRE=m
aduisa	aviser	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
roy	roi	NOMcom	NOMB.=s|GENRE=m
florus	Florus	NOMpro	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
freres	frère	NOMcom	NOMB.=p|GENRE=m
ne	ne	ADVneg	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
pouoient	pouvoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
gueres	guère	ADVgen	MORPH=empty
nuyre	nuire	VERinf	MORPH=empty
puis	puis	ADVgen	MORPH=empty
qu	que	ADVgen	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
estoient	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
en	en	PRE	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
prison	prison	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Si	si	CONsub	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
manda	mander	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
q̃	que	CONsub	MORPH=empty
s	si	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
uouloit	vouloir	VERcjg	MODE=con|PERS.=3|NOMB.=s
laisser	laisser	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
empire	empire	NOMcom	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=f
places	place	NOMcom	NOMB.=p|GENRE=f
uilles	ville	NOMcom	NOMB.=p|GENRE=f
citez	cité	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
chasteaulx	château	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
q̃	que	CONsub	MORPH=empty
d	de	PRE	MORPH=empty
iceulx	icelui	PROdem	NOMB.=p|GENRE=m
fist	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
hõmage	hommage	NOMcom	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
emꝑeur	empereur	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
en	en	PROadv	MORPH=empty
auroit	avoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
souuerainete	souveraineté	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
seroient	être	VERcjg	MODE=con|PERS.=3|NOMB.=p
pas	pas	ADVgen	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
filz	fils	NOMcom	NOMB.=p|GENRE=m
appellez	appeler	VERppe	NOMB.=p|GENRE=m
roys	roi	NOMcom	NOMB.=p|GENRE=m
mais	mais	CONcoo	MORPH=empty
preuost	prévôt	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
icelle	icelui	DETdem	NOMB.=s|GENRE=f
p̃uoste	prévôté	NOMcom	NOMB.=s|GENRE=f
tiendroit	tenir	VERcjg	MODE=con|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
empire	empire	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
deliureroit	délivrer	VERcjg	MODE=con|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Lors	lors	ADVgen	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
roy	roi	NOMcom	NOMB.=s|GENRE=m
florus	Florus	NOMpro	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
freres	frère	NOMcom	NOMB.=p|GENRE=m
pour	pour	PRE	MORPH=empty
eschapper	échapper	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
prison	prison	NOMcom	NOMB.=s|GENRE=f
l	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
octroyerent	octroyer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
en	en	PRE	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
que	que	PROrel	NOMB.=s|GENRE=f
uous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
auez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
ouy	ouïr	VERppe	NOMB.=p|GENRE=x
.	.	PONfrt	MORPH=empty
Dont	dont	PROrel	NOMB.=s|GENRE=n
l	le	DETdef	NOMB.=s|GENRE=m
emꝑeur	empereur	NOMcom	NOMB.=s|GENRE=m
en	en	PROadv	MORPH=empty
mourut	mourir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
depuis	depuis	PRE	MORPH=empty
de	de	PRE	MORPH=empty
mauuaise	mauvais	ADJqua	NOMB.=s|GENRE=f
mort	mort	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
a	à	PRE	MORPH=empty
tres	très	ADVgen	MORPH=empty
