form	lemma	POS	morph
IE	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
donne	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ce	ce	DETdem	NOMB.=s|GENRE=m
labeur	labeur	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
fils	fils	NOMcom	NOMB.=s|GENRE=m
ſans	sans	PRE	MORPH=empty
fruict	fruit	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
oyſiueté	oisiveté	NOMcom	NOMB.=s|GENRE=f
inutile	inutile	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Ce	ce	PROdem	NOMB.=s|GENRE=n
ſont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
vers	vers	NOMcom	NOMB.=p|GENRE=m
leïpogrammes	lipogramme	ADJqua	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
ainſi	ainsi	ADVgen	MORPH=empty
dicts	dire	VERppe	NOMB.=p|GENRE=m
pource	pour_ce	ADVgen	MORPH=empty
qu’	que	CONsub	MORPH=empty
en	en	PRE	MORPH=empty
chaque	chaque	DETind	NOMB.=s|GENRE=m
ſonnet	sonnet	NOMcom	NOMB.=s|GENRE=m
vne	un	DETndf	NOMB.=s|GENRE=f
lettre	lettre	NOMcom	NOMB.=s|GENRE=f
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
delaiſſee	délaisser	VERppe	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
bien	bien	ADVgen	MORPH=empty
qu’	que	CONsub	MORPH=empty
en	en	PRE	MORPH=empty
tous	tout	PROind	NOMB.=p|GENRE=m
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
y	y	PROadv	MORPH=empty
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
vne	un	DETndf	NOMB.=s|GENRE=f
difficulté	difficulté	NOMcom	NOMB.=s|GENRE=f
fort	fort	ADVgen	MORPH=empty
raboteuſe	raboteux	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
toutesfois	toutefois	ADVgen	MORPH=empty
en	en	PRE	MORPH=empty
celuy	celui	PROdem	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=x
e	e	OUT	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
tout	tout	NOMcom	NOMB.=s|GENRE=m
pierreuſe	pierreux	ADJqua	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
preſque	presque	ADVgen	MORPH=empty
inacceſſible	inaccessible	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
pour	pour	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
miſere	misère	NOMcom	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
peine	peine	NOMcom	NOMB.=s|GENRE=f
qu’	que	PROrel	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
ioindre	joindre	VERinf	MORPH=empty
&	et	CONcoo	MORPH=empty
ſurmonter	surmonter	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Dites	dire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
donc	donc	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
ô	ô	INJ	MORPH=empty
embaraſſement	embarras	NOMcom	NOMB.=s|GENRE=m
!	!	PONfrt	MORPH=empty
ô	ô	INJ	MORPH=empty
ſueur	sueur	NOMcom	NOMB.=s|GENRE=f
!	!	PONfrt	MORPH=empty
car	car	CONcoo	MORPH=empty
certes	certes	ADVgen	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
confeſſe	confesser	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
LEIPOGRAMMES	lipogramme	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Premier	premier	ADJord	NOMB.=s|GENRE=m
Alphabeth	alphabet	NOMpro	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
VEILLE	veille	NOMcom	NOMB.=s|GENRE=f
D'	de	PRE	MORPH=empty
VNE	un	DETndf	NOMB.=s|GENRE=f
NVICT	nuit	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
A	a	OUT	MORPH=empty
ESprits	esprit	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	MORPH=empty
voletez	voleter	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
ſur	sur	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
bruict	bruit	NOMcom	NOMB.=s|GENRE=m
que	que	PROrel	MORPH=empty
bourdonne	bourdonner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Le	le	DETdef	NOMB.=s|GENRE=m
fleuue	fleuve	NOMcom	NOMB.=s|GENRE=m
recourbé	recourber	VERppe	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
de	de	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
viste	vite	ADJqua	NOMB.=s|GENRE=m
cours	cours	NOMcom	NOMB.=s|GENRE=m
Leche	lécher	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
preſque	presque	ADVgen	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
tour	tour	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ceſte	ce	DETdem	NOMB.=s|GENRE=f
ville	ville	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
où	où	PROrel	NOMB.=x|GENRE=x|CAS=i
l’	le	DETdef	NOMB.=s|GENRE=m
ours	ours	NOMcom	NOMB.=s|GENRE=m
Qui	qui	PROrel	MORPH=empty
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
premier	premier	ADJord	NOMB.=s|GENRE=m
trouué	trouver	VERppe	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
redouté	redouter	VERppe	NOMB.=s|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
donne	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
:	:	PONfbl	MORPH=empty
Si	si	CONsub	MORPH=empty
deuot	dévot	NOMcom	NOMB.=s|GENRE=m
quelquesfois	quelquefois	ADVgen	MORPH=empty
voſtre	votre	DETpos	PERS.=2|NOMB.=p|GENRE=f
troupe	troupe	NOMcom	NOMB.=s|GENRE=f
mignonne	mignon	ADJqua	NOMB.=s|GENRE=f
I’	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
honore	honorer	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
de	de	PRE	MORPH=empty
mes	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
vers	vers	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
ſur	sur	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
legers	léger	ADJqua	NOMB.=p|GENRE=m
tours	tour	NOMcom	NOMB.=p|GENRE=m
Que	que	PROrel	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
ſoir	soir	NOMcom	NOMB.=s|GENRE=m
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=n
tournez	tourner	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
mes	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
diuers	divers	ADJqua	NOMB.=p|GENRE=m
diſcours	discours	NOMcom	NOMB.=p|GENRE=m
Le	le	DETdef	NOMB.=s|GENRE=m
ſon	son	NOMcom	NOMB.=s|GENRE=m
triſté	triste	ADJqua	NOMB.=s|GENRE=m
enroüé	enrouer	VERppe	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
contrebruict	contrebruit	NOMcom	NOMB.=s|GENRE=m
i'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
entonne	entonner	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
:	:	PONfbl	MORPH=empty
Priez	prier	VERcjg	MODE=imp|PERS.=2|NOMB.=p
pour	pour	PRE	MORPH=empty
moy	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=i
le	le	DETdef	NOMB.=s|GENRE=m
Dieu	dieu	NOMpro	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ſied	seoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
coſté	côté	NOMcom	NOMB.=s|GENRE=m
Sur	sur	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
moite	moite	ADJqua	NOMB.=s|GENRE=m
ſurion	surgeon	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
fleuue	fleuve	NOMcom	NOMB.=s|GENRE=m
irrité	irriter	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Qu’	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ceße	cesser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
vn	un	DETndf	NOMB.=s|GENRE=m
peu	peu	PROind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
bruict	bruit	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
trouble	troubler	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mes	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
oreilles	oreille	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
Ores	ores	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=x|CAS=r
veux	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
eſtrener	étrenner	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
ces	ce	DETdem	NOMB.=p|GENRE=m
vers	vers	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Puis	puis	ADVgen	MORPH=empty
eſcoute	écouter	VERcjg	MODE=imp|PERS.=2|NOMB.=s
benin	bénin	NOMcom	NOMB.=s|GENRE=m
mille	mille	DETcar	MORPH=empty
diſcours	discours	NOMcom	NOMB.=p|GENRE=m
diuers	divers	ADJqua	NOMB.=p|GENRE=m
Que	que	CONsub	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=n
force	forcer	VERcjg	MODE=sub|TEMPS=pst|PERS.=1|NOMB.=s
ſortir	sortir	VERinf	MORPH=empty
d'	de	PRE	MORPH=empty
vne	un	DETndf	NOMB.=s|GENRE=f
nuict	nuit	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
mes	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
veilles	veille	NOMcom	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
B	b	OUT	MORPH=empty
QVi	qui	PROrel	MORPH=empty
voudroit	vouloir	VERcjg	MODE=con|PERS.=3|NOMB.=s
reſiſter	résister	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
puiſſance	puissance	NOMcom	NOMB.=s|GENRE=f
tienne	tenir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
Doux	doux	ADJqua	NOMB.=p|GENRE=m
enfãt	enfant	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
nuit	nuit	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=i
faudroit	falloir	VERcjg	MODE=con|PERS.=3|NOMB.=s
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
dieux	dieu	NOMcom	NOMB.=p|GENRE=m
S'	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
eſgaler	égaler	VERinf	MORPH=empty
tout	tout	ADVgen	MORPH=empty
à	à	PRE	MORPH=empty
fait	fait	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
eſcheler	écheler	VERinf	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
hauts	haut	ADJqua	NOMB.=p|GENRE=m
cieux	ciel	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
doux	doux	ADJqua	NOMB.=s|GENRE=m
Nectar	nectar	NOMpro	NOMB.=s|GENRE=m
humer	humer	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
coupe	coupe	NOMcom	NOMB.=s|GENRE=f
pleine	plein	ADJqua	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
garde	garder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
tonnerre	tonnerre	NOMcom	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
fils	fils	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Dindymene	Dindymène	NOMpro	NOMB.=s|GENRE=f
Garde	garder	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
traittement	traitement	NOMcom	NOMB.=s|GENRE=m
qu’	que	PROrel	MORPH=empty
eurent	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=m
factieux	factieux	NOMcom	NOMB.=p|GENRE=m
Qui	qui	PROrel	MORPH=empty
m’	je	PROper	PERS.=1|NOMB.=s|GENRE=m|CAS=r
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
ſur	sur	PRE	MORPH=empty
mont	mont	NOMcom	NOMB.=s|GENRE=m
monté	monter	VERppe	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
(	(	PONpga	MORPH=empty
forfaict	forfait	NOMcom	NOMB.=s|GENRE=m
audacieux	audacieux	ADJqua	NOMB.=s|GENRE=m
)	)	PONpdr	MORPH=empty
Rougirent	rougir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=p|GENRE=m
ſang	sang	NOMcom	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
motte	motte	NOMcom	NOMB.=s|GENRE=f
Pelienne	pelien	NOMpro	NOMB.=s|GENRE=f
Mieux	mieux	ADVgen	MORPH=empty
vaut	valoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
donc	donc	ADVgen	MORPH=empty
faire	faire	VERinf	MORPH=empty
ioug	joug	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
point	point	ADVneg	MORPH=empty
reſister	résister	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Sommeil	sommeil	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
à	à	PRE	MORPH=empty
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=m
effort	effort	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
peur	peur	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
t’	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
irriter	irriter	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
n’	ne	ADVneg	MORPH=empty
en	en	PROadv	MORPH=empty
remporter	remporter	VERinf	MORPH=empty
rien	rien	PROind	NOMB.=s|GENRE=x
que	que	CONsub	MORPH=empty
repentir	repentir	NOMcom	NOMB.=s|GENRE=m
&	et	CONcoo	MORPH=empty
peine	peine	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
,	,	PONfbl	MORPH=empty
Sommeil	sommeil	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
pry	prier	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
'	'	OUT	MORPH=empty
ne	ne	ADVneg	MORPH=empty
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=r
courrouce	courroucer	VERcjg	MODE=imp|PERS.=2|NOMB.=s
point	point	ADVneg	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
diſpenſe	dispenser	VERcjg	MODE=imp|PERS.=2|NOMB.=s
mes	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
yeux	œil	NOMcom	NOMB.=p|GENRE=m
en	en	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
ſeul	seul	ADJqua	NOMB.=s|GENRE=m
petit	petit	ADJqua	NOMB.=s|GENRE=m
poinct	point	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Car	car	CONcoo	MORPH=empty
ma	mon	DETpos	PERS.=1|NOMB.=s|GENRE=f
douce	doux	ADJqua	NOMB.=s|GENRE=f
fureur	fureur	NOMcom	NOMB.=s|GENRE=f
ceſte	ce	DETdem	NOMB.=s|GENRE=f
nuict	nuit	NOMcom	NOMB.=s|GENRE=f
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
demeine	démener	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
C	c	OUT	MORPH=empty
L'	le	DETdef	NOMB.=s|GENRE=m
Eſpouuantable	épouvantable	ADJqua	NOMB.=s|GENRE=m
plant	plant	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
pointes	pointe	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
Memphis	Memphis	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
tortueux	tortueux	ADJqua	NOMB.=s|GENRE=m
entour	entour	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
priſon	prison	NOMcom	NOMB.=s|GENRE=f
ſerree	serrer	VERppe	NOMB.=s|GENRE=f
Du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
fils	fils	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Paſiphaë	Pasiphaé	NOMpro	NOMB.=s|GENRE=f
'	'	OUT	MORPH=empty
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
tour	tour	NOMcom	NOMB.=s|GENRE=f
enferree	enferrer	VERppe	NOMB.=s|GENRE=f
Que	que	PROrel	MORPH=empty
pour	pour	PRE	MORPH=empty
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
Danaë	Danaé	NOMpro	NOMB.=s|GENRE=f
rude	rude	ADJqua	NOMB.=s|GENRE=m
pere	père	NOMcom	NOMB.=s|GENRE=m
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=m|CAS=n
fis	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
.	.	PONfrt	MORPH=empty
L’	le	DETdef	NOMB.=s|GENRE=m
or	or	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
azur	azur	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
email	émail	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
aiſlerons	aileron	NOMcom	NOMB.=p|GENRE=m
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
fils	fils	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
De	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
fille	fille	NOMcom	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
mer	mer	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
plaine	plaine	NOMcom	NOMB.=s|GENRE=f
azuree	azuré	ADJqua	NOMB.=s|GENRE=f
Qui	qui	PROrel	MORPH=empty
prit	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
iadis	jadis	ADVgen	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
lourde	lourd	ADJqua	NOMB.=s|GENRE=f
viree	virée	NOMcom	NOMB.=s|GENRE=f
Que	que	PROrel	MORPH=empty
ſentit	sentir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
voleur	voleur	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
Phæbus	Phébus	NOMpro	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
que	que	PROrel	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
deffis	défaire	VERcjg	MODE=ind|TEMPS=psp|PERS.=2|NOMB.=s
.	.	PONfrt	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m
Titans	titan	NOMpro	NOMB.=p|GENRE=m
guerroyans	guerroyer	VERppa	NOMB.=p|GENRE=m
deſſous	dessous	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
troupe	troupe	NOMcom	NOMB.=s|GENRE=f
haute	haut	ADJqua	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Saturnien	saturnien	NOMpro	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
de	de	PRE	MORPH=empty
foudres	foudre	NOMcom	NOMB.=p|GENRE=f
n'	ne	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
faute	faute	NOMcom	NOMB.=s|GENRE=f
Sur	sur	PRE	MORPH=empty
leurs	leur	DETpos	PERS.=3|NOMB.=p|GENRE=f
teſtes	tête	NOMcom	NOMB.=p|GENRE=f
dardant	darder	VERppa	NOMB.=x|GENRE=x
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
ſoulfre	soufre	NOMcom	NOMB.=s|GENRE=m
garde	garde	NOMcom	NOMB.=s|GENRE=m
-	-	PONfbl	MORPH=empty
Dieux	dieu	NOMpro	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
fugitif	fugitif	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
Troye	Troie	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
Et	et	CONcoo	MORPH=empty
depuis	depuis	ADVgen	MORPH=empty
,	,	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
Qui	qui	PROrel	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
louue	louve	NOMcom	NOMB.=s|GENRE=f
ſeura	sevrer	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
des	un	DETndf	NOMB.=p|GENRE=m
batiſſeurs	bâtisseur	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
Rome	Rome	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
I'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
veu	voir	VERppe	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
peu	peu	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
temps	temps	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
i'	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
fermé	fermer	VERppe	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
yeux	œil	NOMcom	NOMB.=p|GENRE=m
.	.	PONfrt	MORPH=empty
D	d	OUT	MORPH=empty
SOnge	songe	NOMcom	NOMB.=s|GENRE=m
-	-	PONfbl	MORPH=empty
creux	creux	ADJqua	NOMB.=s|GENRE=m
Palinur	Palinure	NOMpro	NOMB.=s|GENRE=x
'	'	OUT	MORPH=empty
quant	quant	CONsub	MORPH=empty
ceſte	ce	DETdem	NOMB.=s|GENRE=f
forte	fort	ADJqua	NOMB.=s|GENRE=f
enuie	envie	NOMcom	NOMB.=s|GENRE=f
T’	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
accabloit	accabler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
ſommeilant	sommeiller	VERppa	NOMB.=x|GENRE=x
,	,	PONfbl	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=x|CAS=n
falloit	falloir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
l'	le	DETdef	NOMB.=s|GENRE=m
eſcart	écart	NOMcom	NOMB.=s|GENRE=m
Laiſſant	laisser	VERppa	NOMB.=x|GENRE=x
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=m
gouuernail	gouvernail	NOMcom	NOMB.=s|GENRE=m
