form	lemma	POS	morph
&	et	CONcoo	MORPH=empty
d’	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
autre	autre	ADJind	NOMB.=s|GENRE=m
côté	côté	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ravageoit	ravager	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
tout	tout	DETind	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
pays	pays	NOMcom	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
jour	jour	NOMcom	NOMB.=s|GENRE=m
étoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
employé	employer	VERppe	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=m
feſtins	festin	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
autre	autre	PROind	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
des	un	DETndf	NOMB.=p|GENRE=f
expéditions	expédition	NOMcom	NOMB.=p|GENRE=f
militaires	militaire	ADJqua	NOMB.=p|GENRE=f
.	.	PONfrt	MORPH=empty
Jamais	jamais	ADVgen	MORPH=empty
on	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
n’	ne	ADVneg	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vu	voir	VERppe	NOMB.=s|GENRE=m
une	un	DETndf	NOMB.=s|GENRE=f
ſi	si	ADVgen	MORPH=empty
parfaite	parfait	ADJqua	NOMB.=s|GENRE=f
image	image	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
guerre	guerre	NOMcom	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
paix	paix	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
jamais	jamais	ADVgen	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n’	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
eut	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
tant	tant	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
diſſolution	dissolution	NOMcom	NOMB.=s|GENRE=f
&	et	CONcoo	MORPH=empty
tant	tant	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
diſcipline	discipline	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Un	un	DETndf	NOMB.=s|GENRE=m
village	village	NOMcom	NOMB.=s|GENRE=m
fuyoit	fuir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
cruauté	cruauté	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
vainqueur	vainqueur	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
autre	autre	PROind	NOMB.=s|GENRE=m
étoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
dans	dans	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
joie	joie	NOMcom	NOMB.=s|GENRE=f
,	,	PONfbl	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
danſes	danse	NOMcom	NOMB.=p|GENRE=f
&	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
feſtins	festin	NOMcom	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
,	,	PONfbl	MORPH=empty
par	par	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
étrange	étrange	ADJqua	NOMB.=s|GENRE=m
caprice	caprice	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
cherchoit	chercher	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
deux	deux	DETcar	MORPH=empty
choſes	chose	NOMcom	NOMB.=p|GENRE=f
incompatibles	incompatible	ADJqua	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
de	de	PRE	MORPH=empty
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
faire	faire	VERinf	MORPH=empty
craindre	craindre	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
faire	faire	VERinf	MORPH=empty
aimer	aimer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ne	ne	ADVneg	MORPH=empty
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ni	ni	CONcoo	MORPH=empty
craint	craindre	VERppe	NOMB.=s|GENRE=m
ni	ni	CONcoo	MORPH=empty
aimé	aimer	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
On	on	PROind	PERS.=3|NOMB.=s|GENRE=x|CAS=n
oppoſa	opposer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
une	un	DETndf	NOMB.=s|GENRE=f
armée	armée	NOMcom	NOMB.=s|GENRE=f
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
ſienne	sien	PROpos	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
ſeule	seule	ADJind	NOMB.=s|GENRE=f
bataille	bataille	NOMcom	NOMB.=s|GENRE=f
finit	finir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
guerre	guerre	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Un	un	DETndf	NOMB.=s|GENRE=m
ſoldat	soldat	NOMcom	NOMB.=s|GENRE=m
nouvellement	nouvellement	ADVgen	MORPH=empty
arrivé	arriver	VERppe	NOMB.=s|GENRE=m
dans	dans	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
armée	armée	NOMcom	NOMB.=s|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Bactriens	Bactrien	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
des	un	DETndf	NOMB.=p|GENRE=m
prodiges	prodige	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
valeur	valeur	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
perça	percer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
juſqu’	jusque	PRE	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
lieu	lieu	NOMcom	NOMB.=s|GENRE=m
où	où	PROrel	NOMB.=x|GENRE=x|CAS=i
combattoit	combattre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
vaillamment	vaillamment	ADVgen	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
Roi	roi	NOMpro	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
Hircanie	Hircanie	NOMpro	NOMB.=s|GENRE=x
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
priſonnier	prisonnier	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
remit	remettre	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
ce	ce	DETdem	NOMB.=s|GENRE=m
prince	prince	NOMcom	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
officier	officier	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
,	,	PONfbl	MORPH=empty
ſans	sans	PRE	MORPH=empty
dire	dire	VERinf	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
alloit	aller	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
rentrer	rentrer	VERinf	MORPH=empty
dans	dans	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
foule	foule	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
mais	mais	CONcoo	MORPH=empty
ſuivi	suivre	VERppe	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
acclamations	acclamation	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
mené	mener	VERppe	NOMB.=s|GENRE=m
comme	comme	CONsub	MORPH=empty
en	en	PRE	MORPH=empty
triomphe	triomphe	NOMcom	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
tente	tente	NOMcom	NOMB.=s|GENRE=f
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
général	général	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
parut	paraître	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
devant	devant	PRE	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
avec	avec	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
noble	noble	ADJqua	NOMB.=s|GENRE=f
aſſurance	assurance	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
parla	parler	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
modeſtement	modestement	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
action	action	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
général	général	NOMcom	NOMB.=s|GENRE=m
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
offrit	offrir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
des	un	DETndf	NOMB.=p|GENRE=f
récompenſes	récompense	NOMcom	NOMB.=p|GENRE=f
;	;	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
s’	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
y	y	PROadv	MORPH=empty
montra	montrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
inſenſible	insensible	ADJqua	NOMB.=s|GENRE=m
:	:	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
voulut	vouloir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
combler	combler	VERinf	MORPH=empty
d’	de	PRE	MORPH=empty
honneurs	honneur	NOMcom	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
il	il	PROimp	PERS.=3|NOMB.=s|GENRE=m|CAS=n
y	y	PROadv	MORPH=empty
parut	paraître	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
accoutumé	accoutumer	VERppe	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Aſpar	Aspar	NOMpro	NOMB.=s|GENRE=m
jugea	juger	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
qu’	que	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
tel	tel	ADJind	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
n’	ne	ADVneg	MORPH=empty
étoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
pas	pas	ADVneg	MORPH=empty
d’	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
naiſſance	naissance	NOMcom	NOMB.=s|GENRE=f
ordinaire	ordinaire	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
fit	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
venir	venir	VERinf	MORPH=empty
à	à	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Cour	cour	NOMpro	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
quand	quand	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
vit	vivre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
confirma	confirmer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
encore	encore	ADVgen	MORPH=empty
plus	plus	ADVgen	MORPH=empty
dans	dans	PRE	MORPH=empty
cette	ce	DETdem	NOMB.=s|GENRE=f
penſée	pensée	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
préſence	présence	NOMcom	NOMB.=s|GENRE=f
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
donna	donner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=f
admiration	admiration	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
triſteſſe	tristesse	NOMcom	NOMB.=s|GENRE=f
même	même	ADJind	NOMB.=s|GENRE=f
qui	qui	PROrel	MORPH=empty
paroiſſoit	paraître	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
ſur	sur	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
viſage	visage	NOMcom	NOMB.=s|GENRE=m
ſa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
cour	cour	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
paroiſſoit	paraître	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
ſur	sur	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
char	char	NOMcom	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
milieu	milieu	NOMcom	NOMB.=s|GENRE=m
d’	de	PRE	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
peuple	peuple	NOMcom	NOMB.=s|GENRE=m
immenſe	immense	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Un	un	DETndf	NOMB.=s|GENRE=m
voile	voile	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	MORPH=empty
couvroit	couvrir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
viſage	visage	NOMcom	NOMB.=s|GENRE=m
laiſſoit	laisser	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
voir	voir	VERinf	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
taille	taille	NOMcom	NOMB.=s|GENRE=f
charmante	charmer	VERppa	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
ſes	son	DETdem	PERS.=3|NOMB.=s|GENRE=m
traits	trait	NOMcom	NOMB.=p|GENRE=m
étoient	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
cachés	cacher	VERppe	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
l’	le	DETdef	NOMB.=s|GENRE=m
amour	amour	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
peuples	peuple	NOMcom	NOMB.=p|GENRE=m
ſembloit	sembler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
les	il	PROper	PERS.=3|NOMB.=p|GENRE=x|CAS=r
leur	il	PROper	PERS.=3|NOMB.=p|GENRE=x|CAS=i
montrer	montrer	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
deſcendit	descendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
char	char	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
entra	entrer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
dans	dans	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
temple	temple	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m
grands	grand	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
Bactriane	Bactriane	NOMpro	NOMB.=s|GENRE=f
étoient	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
autour	autour	ADVgen	MORPH=empty
d’	de	PRE	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
.	.	PONfrt	MORPH=empty
Elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
ſe	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
proſterna	prosterner	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
adora	adorer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m
Dieux	Dieu	NOMpro	NOMB.=p|GENRE=m
dans	dans	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
ſilence	silence	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
puis	puis	VERcjg	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
leva	lever	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
voile	voile	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ſe	il	PROpos	PERS.=3|NOMB.=s|GENRE=f|CAS=r
recueillit	recueillir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
dit	dire	VERppe	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
à	à	PRE	MORPH=empty
haute	haut	ADJqua	NOMB.=s|GENRE=f
voix	voix	NOMcom	NOMB.=s|GENRE=f
:	:	PONfbl	MORPH=empty
Dieux	Dieu	NOMpro	NOMB.=p|GENRE=m
immortels	immortel	ADJqua	NOMB.=p|GENRE=m
!	!	PONfrt	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Reine	reine	NOMpro	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
Bactriane	Bactriane	NOMpro	NOMB.=s|GENRE=f
vient	venir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=i
rendre	rendre	VERinf	MORPH=empty
graces	grâce	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
victoire	victoire	NOMcom	NOMB.=s|GENRE=f
que	que	PROrel	MORPH=empty
vous	vous	PROper	PERS.=2|NOMB.=p|GENRE=m|CAS=n
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=i
avez	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=p
donnée	donner	VERppe	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Mettez	mettre	VERcjg	MODE=imp|PERS.=2|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
comble	comble	NOMcom	NOMB.=s|GENRE=m
à	à	PRE	MORPH=empty
vos	votre	DETpos	PERS.=2|NOMB.=p|GENRE=f
faveurs	faveur	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
en	en	PRE	MORPH=empty
ne	ne	ADVneg	MORPH=empty
permettant	permettre	VERppa	NOMB.=x|GENRE=x
jamais	jamais	ADVgen	MORPH=empty
qu’	que	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
en	en	PROadv	MORPH=empty
abuſe	abuser	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Faites	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
qu’	que	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
n’	ne	ADVneg	MORPH=empty
ait	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ni	ni	CONcoo	MORPH=empty
paſſions	passion	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
ni	ni	CONcoo	MORPH=empty
foibleſſes	faiblesse	NOMcom	NOMB.=p|GENRE=f
,	,	PONfbl	MORPH=empty
ni	ni	CONcoo	MORPH=empty
caprices	caprice	NOMcom	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
que	que	CONsub	MORPH=empty
ſes	son	DETdem	PERS.=3|NOMB.=s|GENRE=f
craintes	crainte	NOMcom	NOMB.=p|GENRE=f
ſoient	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
de	de	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
mal	mal	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
ſes	son	DETdem	PERS.=3|NOMB.=s|GENRE=f
eſpérances	espérance	NOMcom	NOMB.=p|GENRE=f
de	de	PRE	MORPH=empty
faire	faire	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
bien	bien	NOMcom	NOMB.=s|GENRE=m
;	;	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
puiſqu’	puisque	CONsub	MORPH=empty
elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
ne	ne	ADVneg	MORPH=empty
peut	pouvoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
être	être	VERinf	MORPH=empty
heureuſe	heureux	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
.	.	PONfrt	MORPH=empty
(	(	PONfrt	MORPH=empty
dit	dire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
-elle	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=n
d’	de	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
voix	voix	NOMcom	NOMB.=s|GENRE=f
que	que	PROrel	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
ſangots	sanglot	NOMcom	NOMB.=p|GENRE=m
parurent	paraître	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
arrêter	arrêter	VERinf	MORPH=empty
,	,	PONfbl	MORPH=empty
)	)	PONpdr	MORPH=empty
faites	faire	VERcjg	MODE=imp|PERS.=2|NOMB.=p
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
moins	moins	NOMcom	NOMB.=s|GENRE=m
que	que	CONsub	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
peuple	peuple	NOMcom	NOMB.=s|GENRE=m
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ſoit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m
prêtres	prêtre	NOMcom	NOMB.=p|GENRE=m
finirent	finir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
les	le	DETdef	NOMB.=p|GENRE=f
cérémonies	cérémonie	NOMcom	NOMB.=p|GENRE=f
preſcrites	prescrire	VERppe	NOMB.=p|GENRE=f
pour	pour	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
culte	culte	NOMcom	NOMB.=s|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
Dieux	Dieu	NOMpro	NOMB.=p|GENRE=m
;	;	PONfbl	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
Reine	reine	NOMpro	NOMB.=s|GENRE=f
ſortit	sortir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
temple	temple	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
remonta	remonter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ſur	sur	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
char	char	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
&	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
peuple	peuple	NOMcom	NOMB.=s|GENRE=m
la	il	PROper	PERS.=3|NOMB.=s|GENRE=f|CAS=r
ſuivit	suivre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
juſqu’	jusque	PRE	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
palais	palais	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Quelques	quelque	DETind	NOMB.=p|GENRE=m
moments	moment	NOMcom	NOMB.=p|GENRE=m
après	après	ADVgen	MORPH=empty
