form	lemma	POS	morph
laquelle	lequel	PROrel	NOMB.=s|GENRE=f
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
peussent	pouvoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=p
boire	boire	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Finablemẽt	finablement	ADVgen	MORPH=empty
trouuerent	trouver	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
ung	un	DETndf	NOMB.=s|GENRE=m
uiel	vieux	ADJqua	NOMB.=s|GENRE=m
trou	trou	NOMcom	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
maniere	manière	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
puys	puits	NOMcom	NOMB.=s|GENRE=m
assez	assez	ADVgen	MORPH=empty
parfõd	parfond	ADJqua	NOMB.=s|GENRE=m
ou	à	PRE	MORPH=empty
quel	quel	DETrel	NOMB.=s|GENRE=m
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
descendirẽt	descendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
auquel	à_lequel	PRE.PROrel	NOMB.=s|GENRE=m
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
beurẽt	boire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
a	à	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
aise	aise	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Apres	après	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qu	que	CONsub	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
eurent	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
parfaictemẽt	parfaitement	ADVgen	MORPH=empty
estaint	éteindre	VERppe	NOMB.=p|GENRE=m
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
soif	soif	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
cheureau	chevreau	NOMcom	NOMB.=s|GENRE=m
se	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
prĩt	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
regarder	regarder	VERinf	MORPH=empty
contremont	contremont	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
considerer	considérer	VERinf	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
cõment	comment	ADVint	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
sortiroient	sortir	VERcjg	MODE=con|PERS.=3|NOMB.=p
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
dit	dire	VERppe	NOMB.=s|GENRE=m
puys	puits	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ce	ce	PROdem	NOMB.=s|GENRE=n
q̃	que	PROrel	NOMB.=s|GENRE=n
le	le	DETdef	NOMB.=s|GENRE=m
regnart	renard	NOMcom	NOMB.=s|GENRE=m
aꝑ	après	ADVgen	MORPH=empty
ceut	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
assez	assez	ADVgen	MORPH=empty
clerement	clairement	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
nature	nature	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
D	de	PRE	MORPH=empty
estre	être	VERinf	MORPH=empty
tousiours	toujours	ADVgen	MORPH=empty
cault	caut	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
subtil	subtil	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
tantost	tantôt	ADVgen	MORPH=empty
dist	dire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
iceluy	icelui	DETdem	NOMB.=s|GENRE=m
regnart	renard	NOMcom	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
dit	dire	VERppe	NOMB.=s|GENRE=m
cheureau	chevreau	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Mon	mon	DETpos	PERS.=1|NOMB.=s|GENRE=m
compaignons	compagnon	NOMcom	NOMB.=s|GENRE=m
ayez	avoir	VERcjg	MODE=imp|PERS.=2|NOMB.=p
bon	bon	ADJqua	NOMB.=s|GENRE=m
courage	courage	NOMcom	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
soussie	soucier	VERcjg	MODE=imp|PERS.=2|NOMB.=s
point	point	ADVneg	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
sortir	sortir	VERinf	MORPH=empty
d	de	PRE	MORPH=empty
yci	ici	ADVgen	MORPH=empty
dedãs	dedans	ADVgen	MORPH=empty
.	.	PONfrt	MORPH=empty
Car	car	CONcoo	MORPH=empty
i	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
ay	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=1|NOMB.=s
ia	jà	ADVgen	MORPH=empty
trouue	trouver	VERppe	NOMB.=s|GENRE=x
le	le	DETdef	NOMB.=s|GENRE=m
moyen	moyen	NOMcom	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
leq̃l	lequel	PROrel	NOMB.=s|GENRE=m
noꝰ	nous	DETpos	PERS.=1|NOMB.=p|GENRE=x|CAS=n
pourrons	pouvoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=p
sortir	sortir	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
retourner	retourner	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
hault	haut	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
pour	pour	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
faire	faire	VERinf	MORPH=empty
uoy	voir	VERcjg	MODE=imp|PERS.=2|NOMB.=s
cy	ci	ADVgen	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
conuenable	convenable	ADJqua	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
dresseras	dresser	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
tout	tout	ADVgen	MORPH=empty
droit	droit	ADVgen	MORPH=empty
et	et	CONcoo	MORPH=empty
mettras	mettre	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
les	le	DETdef	NOMB.=p|GENRE=m
pieds	pied	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
deuãt	devant	ADVgen	MORPH=empty
contre	contre	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
paroy	paroi	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
puis	puis	ADVgen	MORPH=empty
apres	après	PRE	MORPH=empty
besseras	baisser	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
la	le	DETdef	NOMB.=s|GENRE=f
teste	tête	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=f
cornes	corne	NOMcom	NOMB.=p|GENRE=f
entre	entre	PRE	MORPH=empty
tes	ton	DETpos	PERS.=2|NOMB.=p|GENRE=f
iãbes	jambe	NOMcom	NOMB.=p|GENRE=f
tãt	tant	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=m
menton	menton	NOMcom	NOMB.=s|GENRE=m
touchera	toucher	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
poitrine	poitrine	NOMcom	NOMB.=s|GENRE=f
;	;	PONfbl	MORPH=empty
et	et	CONcoo	MORPH=empty
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
monteray	monter	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
sur	sur	PRE	MORPH=empty
ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=m
dos	dos	NOMcom	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
prenant	prendre	VERppa	NOMB.=s|GENRE=x
a	à	PRE	MORPH=empty
tes	ton	DETpos	PERS.=2|NOMB.=p|GENRE=f
cornes	corne	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
me	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=r
lanseray	lancer	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
et	et	CONcoo	MORPH=empty
tireray	tirer	VERcjg	MODE=ind|TEMPS=fut|PERS.=1|NOMB.=s
hors	hors	PRE	MORPH=empty
de	de	PRE	MORPH=empty
ce	ce	DETdem	NOMB.=s|GENRE=m
puys	puits	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Ce	ce	PROdem	NOMB.=s|GENRE=n
fait	fait	VERppe	NOMB.=s|GENRE=n
ie	je	PROper	PERS.=1|NOMB.=s|GENRE=x|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
tireray	tirer	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
et	et	CONcoo	MORPH=empty
mettray	mettre	VERcjg	MODE=ind|TEMPS=fut|PERS.=2|NOMB.=s
hors	hors	PRE	MORPH=empty
dudit	de_ledit	PRE.DETcom	NOMB.=s|GENRE=m
puys	puits	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
cheureau	chevreau	NOMcom	NOMB.=s|GENRE=m
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
simple	simple	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
ignorãt	ignorer	VERppa	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
creut	croire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
aquiessa	acquiescer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
cõseil	conseil	NOMcom	NOMB.=s|GENRE=m
dudit	de_ledit	PRE.DETcom	NOMB.=s|GENRE=m
regnart	renard	NOMcom	NOMB.=s|GENRE=m
lequel	lequel	PROrel	NOMB.=s|GENRE=m
conseil	conseil	NOMcom	NOMB.=s|GENRE=m
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
sẽbloit	sembler	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
estre	être	VERinf	MORPH=empty
bon	bon	ADJqua	NOMB.=s|GENRE=m
sans	sans	PRE	MORPH=empty
fraude	fraude	NOMcom	NOMB.=s|GENRE=f
ne	ni	CONcoo	MORPH=empty
simulation	simulation	NOMcom	NOMB.=s|GENRE=f
quelcũque	quelconque	ADJind	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
incontinent	incontinent	ADVgen	MORPH=empty
ledit	ledit	DETcom	NOMB.=s|GENRE=m
regnart	renard	NOMcom	NOMB.=s|GENRE=m
se	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
ietta	jeter	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
sur	sur	PRE	MORPH=empty
ledit	ledit	DETcom	NOMB.=s|GENRE=m
cheureau	chevreau	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
sortit	sortir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
hors	hors	PRE	MORPH=empty
facilement	facilement	ADVgen	MORPH=empty
dudit	de_ledit	PRE.DETcom	NOMB.=s|GENRE=m
puys	puits	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
fait	fait	VERppe	NOMB.=s|GENRE=n
se	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
print	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ledit	ledit	DETcom	NOMB.=s|GENRE=m
regnart	renard	NOMcom	NOMB.=s|GENRE=m
a	à	PRE	MORPH=empty
Danser	danser	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
saulter	sauter	VERinf	MORPH=empty
sur	sur	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
bort	bord	NOMcom	NOMB.=s|GENRE=m
dudit	de_ledit	PRE.DETcom	NOMB.=s|GENRE=m
puys	puits	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ioye	joie	NOMcom	NOMB.=s|GENRE=f
qu	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
auoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
d	de	PRE	MORPH=empty
estre	être	VERinf	MORPH=empty
ainsi	ainsi	ADVgen	MORPH=empty
eschape	échapper	VERppe	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
son	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
astrice	astrice	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
malicieuse	malicieux	ADJqua	NOMB.=s|GENRE=f
callidite	callidité	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
ne	ne	ADVneg	MORPH=empty
lui	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
sonuĩt	souvenir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ne	ni	CONcoo	MORPH=empty
n	ne	ADVneg	MORPH=empty
eut	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
aucun	aucun	ADJind	NOMB.=s|GENRE=m
soĩg	soin	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
tirer	tirer	VERinf	MORPH=empty
ne	ni	CONcoo	MORPH=empty
mettre	mettre	VERinf	MORPH=empty
hors	hors	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
poure	pauvre	ADJqua	NOMB.=s|GENRE=m
cheureau	chevreau	NOMcom	NOMB.=s|GENRE=m
leq̃l	lequel	PROrel	NOMB.=s|GENRE=m
estoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
demoure	demeurer	VERppe	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
profundite	profondité	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
obscure	obscur	ADJqua	NOMB.=s|GENRE=f
tenebrosite	ténébrosité	NOMcom	NOMB.=s|GENRE=f
dudit	de_ledit	PRE.DETcom	NOMB.=s|GENRE=m
puys	puits	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
a	à	PRE	MORPH=empty
ceste	ce	DETdem	NOMB.=s|GENRE=f
cause	cause	NOMcom	NOMB.=s|GENRE=f
ledit	ledit	DETcom	NOMB.=s|GENRE=m
cheure	chèvre	NOMcom	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
acusoit	accuser	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
regnart	renard	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
foy	foi	NOMcom	NOMB.=s|GENRE=f
mẽtie	mentir	VERppe	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
qu	que	PROrel	NOMB.=s|GENRE=n
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
auoit	avoir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
froisse	froisser	VERppe	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
rõpu	rompre	VERppe	NOMB.=s|GENRE=m
sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
promesse	promesse	NOMcom	NOMB.=s|GENRE=f
.	.	PONfrt	MORPH=empty
Mais	mais	CONcoo	MORPH=empty
ledit	ledit	DETcom	NOMB.=s|GENRE=m
regnart	renard	NOMcom	NOMB.=s|GENRE=m
n	ne	ADVneg	MORPH=empty
en	en	PROadv	MORPH=empty
tenoit	tenir	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
conte	compte	NOMcom	NOMB.=s|GENRE=m
ains	ains	ADVgen	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
disoit	dire	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
maniere	manière	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
moquerie	moquerie	NOMcom	NOMB.=s|GENRE=f
Cheureau	chevreau	NOMcom	NOMB.=s|GENRE=m
se	si	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
eusses	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=s
eu	avoir	VERppe	NOMB.=s|GENRE=m
autant	autant	ADVgen	MORPH=empty
de	de	PRE	MORPH=empty
sens	sens	NOMcom	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
pensee	pensée	NOMcom	NOMB.=s|GENRE=f
cõme	comme	CONsub	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
as	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=2|NOMB.=s
de	de	PRE	MORPH=empty
poil	poil	NOMcom	NOMB.=s|GENRE=m
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
menton	menton	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
ne	ne	ADVneg	MORPH=empty
fusses	être	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=s
pas	pas	ADVneg	MORPH=empty
descendu	descendre	VERppe	NOMB.=s|GENRE=m
oudit	à_ledit	PRE.DETcom	NOMB.=s|GENRE=m
puys	puits	NOMcom	NOMB.=s|GENRE=m
iusques	jusque	ADVgen	MORPH=empty
ad	à	PRE	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
que	que	PROrel	NOMB.=s|GENRE=n
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
eusses	avoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=2|NOMB.=s
aduise	aviser	VERppe	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
espie	épier	VERppe	NOMB.=s|GENRE=m
les	le	DETdef	NOMB.=p|GENRE=m
moyẽs	moyen	NOMcom	NOMB.=p|GENRE=m
uoye	voie	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
maniere	manière	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
lesquelz	lequel	PROrel	NOMB.=p|GENRE=m
tu	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
peusses	pouvoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=2|NOMB.=s
tirer	tirer	VERinf	MORPH=empty
et	et	CONcoo	MORPH=empty
mettre	mettre	VERinf	MORPH=empty
hors	hors	PRE	MORPH=empty
dudit	de_ledit	PRE.DETcom	NOMB.=s|GENRE=m
puys	puits	NOMcom	NOMB.=s|GENRE=m
quãt	quand	CONsub	MORPH=empty
bon	bon	ADJqua	NOMB.=s|GENRE=m
t	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=i
eust	avoir	VERcjg	MODE=sub|TEMPS=ipf|PERS.=3|NOMB.=s
semble	sembler	VERppe	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Sens	sens	NOMcom	NOMB.=s|GENRE=m
moral	moral	ADJqua	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
dessusdit	dessus-dit	ADJqua	NOMB.=s|GENRE=m
apologue	apologue	NOMcom	NOMB.=s|GENRE=m
fable	fable	NOMcom	NOMB.=s|GENRE=f
ou	ou	CONcoo	MORPH=empty
facecie	facétie	NOMcom	NOMB.=s|GENRE=f
quant	quant	ADVgen	MORPH=empty
au	à_le	PRE.DETdef	NOMB.=s|GENRE=m
sens	sens	NOMcom	NOMB.=s|GENRE=m
moral	moral	ADJqua	NOMB.=s|GENRE=m
ueult	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
donner	donner	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
entendre	entendre	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
chascun	chacun	DETind	NOMB.=s|GENRE=m
hõme	homme	NOMcom	NOMB.=s|GENRE=m
prudent	prudent	ADJqua	NOMB.=s|GENRE=m
qu	que	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
regarde	regarder	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
bien	bien	ADVgen	MORPH=empty
songneusem̃t	soigneusement	ADVgen	MORPH=empty
quant	quand	CONsub	MORPH=empty
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
se	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
associera	associer	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
ou	ou	CONcoo	MORPH=empty
acõpaignera	accompagner	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
auecques	avec	PRE	MORPH=empty
aucun	aucun	PROind	NOMB.=s|GENRE=m
pour	pour	PRE	MORPH=empty
q̃lque	quelque	ADJind	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
faire	faire	VERinf	MORPH=empty
que	que	CONsub	MORPH=empty
celui	celui	PROdem	NOMB.=s|GENRE=m
auecq̃s	avec	PRE	MORPH=empty
lequel	lequel	PROrel	NOMB.=s|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
se	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
acõpaignera	accompagner	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
ne	ni	CONcoo	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
decoiue	décevoir	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
regardant	regarder	VERppa	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=f
entreprinse	entreprise	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
sortie	sortie	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
chose	chose	NOMcom	NOMB.=s|GENRE=f
auant	avant	PRE	MORPH=empty
q̃	que	CONsub	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
faire	faire	VERinf	MORPH=empty
ne	ni	CONcoo	MORPH=empty
entreprẽdre	entreprendre	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Le	le	DETdef	NOMB.=s|GENRE=m
second	second	ADJord	NOMB.=s|GENRE=m
apologue	apologue	NOMcom	NOMB.=s|GENRE=m
ou	ou	CONcoo	MORPH=empty
fable	fable	NOMcom	NOMB.=s|GENRE=f
est	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
d	de	PRE	MORPH=empty
ung	un	DETndf	NOMB.=s|GENRE=m
regnart	renard	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
d	de	PRE	MORPH=empty
ũg	un	DETndf	NOMB.=s|GENRE=m
liepart	léopard	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
cõmence	commencer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ou	en_le	PRE.DETdef	NOMB.=s|GENRE=m
latin	latin	NOMcom	NOMB.=s|GENRE=m
uulpes	@latin	OUT	MORPH=empty
et	@latin	OUT	MORPH=empty
pardus	@latin	OUT	MORPH=empty
.	.	PONfrt	MORPH=empty
LE	le	DETdef	NOMB.=s|GENRE=m
regnart	renard	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
liepart	léopard	NOMcom	NOMB.=s|GENRE=m
estoient	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=p
ung	un	DETndf	NOMB.=s|GENRE=m
iour	jour	NOMcom	NOMB.=s|GENRE=m
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
champs	champ	NOMcom	NOMB.=p|GENRE=m
a	à	PRE	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
ebat	ébat	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Et	et	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
parlant	parler	VERppa	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
plusieurs	plusieurs	DETind	NOMB.=p|GENRE=f
choses	chose	NOMcom	NOMB.=p|GENRE=f
eurent	avoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=p
question	question	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
altercation	altercation	NOMcom	NOMB.=s|GENRE=f
entre	entre	PRE	MORPH=empty
eulx	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
touchant	toucher	VERppa	NOMB.=s|GENRE=f
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
beaulte	beauté	NOMcom	NOMB.=s|GENRE=f
Et	et	CONcoo	MORPH=empty
apres	après	PRE	MORPH=empty
plusieurs	plusieurs	DETind	NOMB.=p|GENRE=f
raisons	raison	NOMcom	NOMB.=p|GENRE=f
allegues	alléguer	VERppe	NOMB.=p|GENRE=f
d	de	PRE	MORPH=empty
