form	lemma	POS	morph
Nourrir	nourrir	VERinf	MORPH=empty
amour	amour	NOMcom	NOMB.=s|GENRE=m
entre	entre	PRE	MORPH=empty
eulx	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
et	et	CONcoo	MORPH=empty
publier	publier	VERinf	MORPH=empty
Guerre	guerre	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
debatz	débat	NOMcom	NOMB.=p|GENRE=m
deſſoubz	dessous	PRE	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
pied	pied	NOMcom	NOMB.=s|GENRE=m
plier	plier	VERinf	MORPH=empty
Oſtant	ôter	VERppa	NOMB.=s|GENRE=m
flateurs	flatteur	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
aupres	auprès	ADVgen	MORPH=empty
ď	de	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
perſõne	personne	NOMcom	NOMB.=s|GENRE=f
Recognoiſſant	reconnaître	VERppa	NOMB.=s|GENRE=x
que	que	CONsub	MORPH=empty
dieu	Dieu	NOMpro	NOMB.=s|GENRE=m
uictoire	victoire	NOMcom	NOMB.=s|GENRE=f
donne	donner	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Et	et	CONcoo	MORPH=empty
gloire	gloire	NOMcom	NOMB.=s|GENRE=f
auſſi	aussi	ADVgen	MORPH=empty
ce	ce	PROdem	NOMB.=s|GENRE=n
ne	ne	ADVneg	MORPH=empty
fault	falloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
oublier	oublier	VERinf	MORPH=empty
.	.	PONfrt	MORPH=empty
Rondeau	rondeau	NOMcom	NOMB.=s|GENRE=m
Sainct	saint	ADJqua	NOMB.=s|GENRE=m
Pierre	Pierre	NOMpro	NOMB.=s|GENRE=m
print	prendre	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
le	le	DETdef	NOMB.=s|GENRE=m
glaiue	glaive	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
ſainct	saint	ADJqua	NOMB.=s|GENRE=m
Pol	Paul	NOMpro	NOMB.=s|GENRE=m
Dont	dont	PROrel	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
rechief	rechef	NOMcom	NOMB.=s|GENRE=m
cuyda	cuider	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
coupper	couper	VERinf	MORPH=empty
le	le	DETdef	NOMB.=s|GENRE=m
col	col	NOMcom	NOMB.=s|GENRE=m
A	à	PRE	MORPH=empty
ſainct	saint	ADJqua	NOMB.=s|GENRE=m
Denys	Denis	NOMcom	NOMB.=s|GENRE=m
,	,	PONfbl	MORPH=empty
car	car	CONcoo	MORPH=empty
ſainct	saint	ADJqua	NOMB.=s|GENRE=m
Jacque	Jacques	NOMpro	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
galice	Galice	NOMpro	NOMB.=s|GENRE=f
Appetoit	appéter	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
fort	fort	ADVgen	MORPH=empty
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
faire	faire	VERinf	MORPH=empty
preiudice	préjudice	NOMcom	NOMB.=s|GENRE=m
De	de	PRE	MORPH=empty
ſon	son	DETpos	PERS.=3|NOMB.=s|GENRE=m
bourdon	bourdon	NOMcom	NOMB.=s|GENRE=m
dont	dont	PROrel	NOMB.=s|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
fiſt	faire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ung	un	ADJqua	NOMB.=s|GENRE=m
flaiol	flageol	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Sainct	saint	ADJqua	NOMB.=s|GENRE=m
Marc	Marc	NOMpro	NOMB.=s|GENRE=m
le	il	PROper	PERS.=3|NOMB.=s|GENRE=n|CAS=r
ſceut	savoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
luy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=i
deſpleut	déplaire	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
dol	dol	NOMcom	NOMB.=s|GENRE=m
Et	et	CONcoo	MORPH=empty
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
fraulde	fraude	NOMcom	NOMB.=s|GENRE=f
alors	alors	ADVgen	MORPH=empty
d	de	PRE	MORPH=empty
ung	un	DETndf	NOMB.=s|GENRE=m
gros	gros	ADJqua	NOMB.=s|GENRE=m
licol	licol	NOMcom	NOMB.=s|GENRE=m
Lya	lier	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
Rommains	Romain	NOMpro	NOMB.=p|GENRE=m
,	,	PONfbl	MORPH=empty
congnoiſſant	connaître	VERppa	NOMB.=s|GENRE=m
le	le	DETdef	NOMB.=s|GENRE=m
malice	malice	NOMcom	NOMB.=s|GENRE=m
fainct	feindre	VERppe	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
Sainct	saint	ADJqua	NOMB.=s|GENRE=m
Andre	André	NOMpro	NOMB.=s|GENRE=m
uint	venir	VERppe	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
ſecret	secret	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
plain	plein	ADJqua	NOMB.=s|GENRE=m
uol	vol	NOMcom	NOMB.=s|GENRE=m
Cuydant	cuider	VERppa	NOMB.=s|GENRE=m
trouuer	trouver	VERinf	MORPH=empty
ſainct	saint	ADJqua	NOMB.=s|GENRE=m
Frãcois	François	NOMpro	NOMB.=s|GENRE=m
laſche	lâche	ADJqua	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
mol	mou	ADJqua	NOMB.=s|GENRE=m
Qui	qui	PROrel	NOMB.=s|GENRE=m
deſira	désirer	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
ſoy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
uenger	venger	VERinf	MORPH=empty
d	de	PRE	MORPH=empty
ung	un	DETndf	NOMB.=s|GENRE=m
tel	tel	DETind	NOMB.=s|GENRE=m
uice	vice	NOMcom	NOMB.=s|GENRE=m
Sainct	saint	ADJqua	NOMB.=s|GENRE=m
George	George	NOMpro	NOMB.=s|GENRE=m
y	y	PROadv	MORPH=empty
fut	être	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
comme	comme	CONsub	MORPH=empty
chef	chef	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
iuſtice	justice	NOMcom	NOMB.=s|GENRE=f
Apperceut	apercevoir	VERcjg	MODE=ind|TEMPS=psp|PERS.=3|NOMB.=s
bien	bien	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
ung	un	PROind	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
eulx	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=i
eſtoit	être	VERcjg	MODE=ind|TEMPS=ipf|PERS.=3|NOMB.=s
fol	fou	ADJqua	NOMB.=s|GENRE=m
fainct	feindre	VERppe	NOMB.=s|GENRE=m
Raiſon	raison	NOMcom	NOMB.=s|GENRE=f
par	par	PRE	MORPH=empty
tout	tout	PROind	NOMB.=s|GENRE=n
.	.	PONfrt	MORPH=empty
Menus	menu	ADJqua	NOMB.=p|GENRE=m
propos	propos	NOMcom	NOMB.=p|GENRE=m
de	de	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
de	de	PRE	MORPH=empty
ſoy	il	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=r
gouuerner	gouverner	VERinf	MORPH=empty
es	en_le	PRE.DETdef	NOMB.=p|GENRE=f
cours	cours	NOMcom	NOMB.=p|GENRE=f
des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
princes	prince	NOMcom	NOMB.=p|GENRE=m
Le	le	DETdef	NOMB.=s|GENRE=m
curial	curial	NOMcom	NOMB.=s|GENRE=m
.	.	PONfrt	MORPH=empty
HOmme	homme	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
ueult	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ſoy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
mettre	mettre	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
ſeruitude	servitude	NOMcom	NOMB.=s|GENRE=f
Cuydant	cuider	VERppa	NOMB.=s|GENRE=m
auoir	avoir	VERinf	MORPH=empty
aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
princes	prince	NOMcom	NOMB.=p|GENRE=m
habitude	habitude	NOMcom	NOMB.=s|GENRE=f
Suyuant	suivre	VERppa	NOMB.=s|GENRE=m
la	le	DETdef	NOMB.=s|GENRE=f
court	cour	NOMcom	NOMB.=s|GENRE=f
doit	devoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
regarder	regarder	VERinf	MORPH=empty
comment	comment	ADVgen	MORPH=empty
Pourra	pouvoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=s
complaire	complaire	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
une	un	DETndf	NOMB.=s|GENRE=f
multitude	multitude	NOMcom	NOMB.=s|GENRE=f
De	de	PRE	MORPH=empty
gens	gens	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
ſont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
differendz	différent	ADJqua	NOMB.=p|GENRE=m
en	en	PRE	MORPH=empty
eſtude	étude	NOMcom	NOMB.=s|GENRE=f
Par	par	PRE	MORPH=empty
diuers	divers	ADJqua	NOMB.=p|GENRE=m
ſens	sens	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
prompt	prompt	ADJqua	NOMB.=s|GENRE=m
entendement	entendement	NOMcom	NOMB.=s|GENRE=m
Sa	son	DETpos	PERS.=3|NOMB.=s|GENRE=f
liberte	liberté	NOMcom	NOMB.=s|GENRE=f
laiſſe	laisser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
totallement	totalement	ADVgen	MORPH=empty
Tes	ton	DETpos	PERS.=2|NOMB.=p|GENRE=m
eſcoliers	écolier	NOMcom	NOMB.=p|GENRE=m
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=i
feront	faire	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
maintz	maint	DETind	NOMB.=p|GENRE=m
oultraiges	outrage	NOMcom	NOMB.=p|GENRE=m
Car	car	CONcoo	MORPH=empty
ilz	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
prendront	prendre	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
a	à	PRE	MORPH=empty
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
greuer	grever	VERinf	MORPH=empty
deduitz	déduit	NOMcom	NOMB.=s|GENRE=m
Te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=i
faire	faire	VERinf	MORPH=empty
mal	mal	ADJqua	NOMB.=p|GENRE=m
deplaiſirs	déplaisir	NOMcom	NOMB.=p|GENRE=m
et	et	CONcoo	MORPH=empty
ennuitz	ennui	NOMcom	NOMB.=p|GENRE=m
Tenant	tenir	VERppa	NOMB.=p|GENRE=m
ſuſpectz	suspect	ADVgen	MORPH=empty
tes	ton	DETpos	PERS.=2|NOMB.=p|GENRE=m
enſeignemẽs	enseignement	NOMcom	NOMB.=p|GENRE=m
ſaiges	sage	ADJqua	NOMB.=p|GENRE=m
Ainſi	ainsi	ADVgen	MORPH=empty
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
uie	vie	NOMcom	NOMB.=s|GENRE=f
uſeras	user	VERcjg	MODE=ind|TEMPS=fut|PERS.=2^|NOMB.=s
en	en	PRE	MORPH=empty
langaiges	langage	NOMcom	NOMB.=p|GENRE=m
Et	et	PRE	MORPH=empty
en	en	PRE	MORPH=empty
danger	danger	NOMcom	NOMB.=s|GENRE=m
auec	avec	PRE	MORPH=empty
gens	gens	NOMcom	NOMB.=p|GENRE=m
enuieulx	envieux	ADJqua	NOMB.=p|GENRE=m
L	le	DETdef	NOMB.=s|GENRE=m
eſtat	état	NOMcom	NOMB.=s|GENRE=m
de	de	PRE	MORPH=empty
court	cour	NOMcom	NOMB.=s|GENRE=f
plꝰ	plus	ADVgen	MORPH=empty
que	que	CONsub	MORPH=empty
autre	autre	PROind	NOMB.=s|GENRE=m
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
perilleux	périlleux	ADJqua	NOMB.=s|GENRE=m
Sil	si_il	CONsub.PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
prenoit	prendre	VERcjg	MODE=con|PERS.=3|NOMB.=s
conſiderant	considérer	VERppa	NOMB.=s|GENRE=x
ta	ton	DETpos	PERS.=2|NOMB.=s|GENRE=f
uie	vie	NOMcom	NOMB.=s|GENRE=f
De	de	PRE	MORPH=empty
te	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=r
uenger	venger	VERinf	MORPH=empty
de	de	PRE	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
cruelle	cruel	ADJqua	NOMB.=s|GENRE=f
enuie	envie	NOMcom	NOMB.=s|GENRE=f
Tant	tant	ADVgen	MORPH=empty
pis	pis	ADVgen	MORPH=empty
uauldroit	valoir	VERcjg	MODE=con|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
ſans	sans	PRE	MORPH=empty
difficulte	difficulté	NOMcom	NOMB.=s|GENRE=f
Ton	ton	DETpos	PERS.=2|NOMB.=s|GENRE=m
uengement	vengement	NOMcom	NOMB.=s|GENRE=m
ne	ne	ADVneg	MORPH=empty
ſeroit	être	VERcjg	MODE=con|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
follie	folie	NOMcom	NOMB.=s|GENRE=f
Qui	qui	PROrel	NOMB.=s|GENRE=f
cauſeroit	causer	VERcjg	MODE=con|PERS.=3|NOMB.=s
en	en	PRE	MORPH=empty
toy	tu	PROper	PERS.=2|NOMB.=s|GENRE=x|CAS=i
contumelie	contumélie	NOMcom	NOMB.=s|GENRE=f
Debatz	débat	NOMcom	NOMB.=p|GENRE=m
:	:	PONfbl	MORPH=empty
tenſons	tançon	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
plus	plus	ADVgen	MORPH=empty
d	de	PRE	MORPH=empty
auerſitez	adversité	NOMcom	NOMB.=p|GENRE=f
Que	que	CONsub	MORPH=empty
par	par	PRE	MORPH=empty
autant	autant	ADVgen	MORPH=empty
uaines	vain	ADJqua	NOMB.=p|GENRE=f
auctoritez	autorité	NOMcom	NOMB.=p|GENRE=f
Folz	fou	ADJqua	NOMB.=p|GENRE=m
curiaulx	curial	NOMcom	NOMB.=p|GENRE=m
les	il	PROper	PERS.=3|NOMB.=p|GENRE=x|CAS=r
deſirent	désirer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
et	et	CONcoo	MORPH=empty
priſent	priser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
Ceulx	celui	PROdem	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
bruit	bruit	NOMcom	NOMB.=s|GENRE=m
qͥ	qui	PROrel	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
court	cour	NOMcom	NOMB.=s|GENRE=f
temporiſent	temporiser	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
Les	le	DETdef	NOMB.=p|GENRE=m
grans	grand	ADJqua	NOMB.=p|GENRE=m
abus	abus	NOMcom	NOMB.=p|GENRE=m
des	de_le	PRE.DETdef	NOMB.=p|GENRE=f
cours	cour	NOMcom	NOMB.=p|GENRE=f
et	et	CONcoo	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
maniere	manière	NOMcom	NOMB.=s|GENRE=f
Des	de_le	PRE.DETdef	NOMB.=p|GENRE=m
curiaulx	curial	NOMcom	NOMB.=p|GENRE=m
ſont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
telz	tel	DETind	NOMB.=p|GENRE=m
quil	que_il	CONsub.PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n	ne	ADVneg	MORPH=empty
y	y	PROadv	MORPH=empty
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
guiere	guère	ADVgen	MORPH=empty
Homme	homme	NOMcom	NOMB.=s|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
ſoit	être	VERcjg	MODE=sub|TEMPS=pst|PERS.=3|NOMB.=s
ſouffert	souffrir	VERppe	NOMB.=s|GENRE=m
ſoy	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
eſleuer	élever	VERinf	MORPH=empty
Se	si	CONsub	MORPH=empty
corrompable	corrompable	ADJqua	NOMB.=s|GENRE=m
il	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=n
n	ne	ADVneg	MORPH=empty
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
belle	beau	ADJqua	NOMB.=s|GENRE=f
chere	chère	NOMcom	NOMB.=s|GENRE=f
Ou	ou	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
flater	flatter	VERinf	MORPH=empty
ou	ou	CONcoo	MORPH=empty
railler	railler	VERinf	MORPH=empty
en	en	PRE	MORPH=empty
derriere	derrière	NOMcom	NOMB.=s|GENRE=m
Ou	ou	CONcoo	MORPH=empty
en	en	PRE	MORPH=empty
ſecret	secret	NOMcom	NOMB.=s|GENRE=m
ung	un	DETndf	NOMB.=s|GENRE=m
menſonge	mensonge	NOMcom	NOMB.=s|GENRE=m
trouuer	trouver	VERinf	MORPH=empty
Les	le	DETdef	NOMB.=p|GENRE=m
uertueulx	vertueux	NOMcom	NOMB.=p|GENRE=m
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
taſche	tâcher	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
de	de	PRE	MORPH=empty
greuer	grever	VERinf	MORPH=empty
Aux	à_le	PRE.DETdef	NOMB.=p|GENRE=m
folz	fou	NOMcom	NOMB.=p|GENRE=m
deſplaiſt	déplaire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ouyr	ouïr	VERinf	MORPH=empty
ung	un	DETndf	NOMB.=s|GENRE=m
bon	bon	ADJqua	NOMB.=s|GENRE=m
notable	notable	NOMcom	NOMB.=s|GENRE=m
Car	car	CONcoo	MORPH=empty
les	le	DETdef	NOMB.=p|GENRE=m
grans	grand	ADJqua	NOMB.=p|GENRE=m
uentz	vent	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
ſont	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
es	en_le	DETndf	NOMB.=p|GENRE=f
haultes	haut	ADJqua	NOMB.=p|GENRE=f
cours	cours	NOMcom	NOMB.=p|GENRE=f
Ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
tel	tel	DETind	NOMB.=s|GENRE=f
facon	façon	NOMcom	NOMB.=s|GENRE=f
que	que	CONsub	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
le	le	DETdef	NOMB.=s|GENRE=m
cours	cours	NOMcom	NOMB.=s|GENRE=m
Et	et	CONcoo	MORPH=empty
laudiui	laudiui	VERppe	NOMB.=s|GENRE=m
en	en	PRE	MORPH=empty
mondain	mondain	ADJqua	NOMB.=s|GENRE=m
habitacle	habitacle	NOMcom	NOMB.=s|GENRE=m
Ne	ne	ADVneg	MORPH=empty
ſouffriront	souffrir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
touſiours	toujours	ADVgen	MORPH=empty
auoir	avoir	VERinf	MORPH=empty
ſecours	secours	NOMcom	NOMB.=s|GENRE=m
Mais	mais	CONcoo	MORPH=empty
ſouffleront	souffler	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
pour	pour	PRE	MORPH=empty
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
mettre	mettre	VERinf	MORPH=empty
a	à	PRE	MORPH=empty
decours	décours	NOMcom	NOMB.=p|GENRE=m
Tombant	tomber	VERppa	NOMB.=p|GENRE=m
en	en	PRE	MORPH=empty
bas	bas	NOMcom	NOMB.=s|GENRE=m
eulx	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
et	et	CONcoo	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
habitacle	habitacle	NOMcom	NOMB.=s|GENRE=m
Eulx	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=n
hors	hors	PRE	MORPH=empty
de	de	PRE	MORPH=empty
bruit	bruit	NOMcom	NOMB.=s|GENRE=m
ſeront	être	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
comme	comme	CONsub	MORPH=empty
ung	un	DETndf	NOMB.=s|GENRE=m
ſpectacle	spectacle	NOMcom	NOMB.=s|GENRE=m
Faict	faire	VERppe	NOMB.=s|GENRE=m
par	par	PRE	MORPH=empty
enuie	envie	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
par	par	PRE	MORPH=empty
detraction	détraction	NOMcom	NOMB.=s|GENRE=f
A	à	PRE	MORPH=empty
hault	haut	ADVgen	MORPH=empty
monter	monter	VERinf	MORPH=empty
ne	ne	ADVneg	MORPH=empty
giſt	gésir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
perfection	perfection	NOMcom	NOMB.=s|GENRE=f
Et	et	CONcoo	MORPH=empty
ſil	si_il	CONsub.PROimp	PERS.=0|NOMB.=s|GENRE=n|CAS=n
aduient	advenir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
que	que	CONsub	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=p|GENRE=m
ont	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
eu	avoir	VERppe	NOMB.=p|GENRE=m
nom	nom	NOMcom	NOMB.=s|GENRE=m
De	de	PRE	MORPH=empty
dominer	dominer	VERinf	MORPH=empty
perdent	perdre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=p
bruit	bruit	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
renom	renom	NOMcom	NOMB.=s|GENRE=m
Et	et	CONcoo	MORPH=empty
rauallez	ravaler	VERppe	NOMB.=p|GENRE=m
hors	hors	PRE	MORPH=empty
de	de	PRE	MORPH=empty
court	cour	NOMcom	NOMB.=s|GENRE=f
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
les	il	PROper	PERS.=3|NOMB.=p|GENRE=m|CAS=r
uoye	voir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
Du	de_le	PRE.DETdef	NOMB.=s|GENRE=m
peuple	peuple	NOMcom	NOMB.=s|GENRE=m
auront	avoir	VERcjg	MODE=ind|TEMPS=fut|PERS.=3|NOMB.=p
bientoſt	bientôt	ADVgen	MORPH=empty
quelque	quelque	DETind	NOMB.=s|GENRE=m
lardon	lardon	NOMcom	NOMB.=s|GENRE=m
Voila	voilà	VERcjg	MODE=imp|NOMB.=s|PERS.=3
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=f
fin	fin	NOMcom	NOMB.=s|GENRE=f
et	et	CONcoo	MORPH=empty
leur	leur	DETpos	PERS.=3|NOMB.=s|GENRE=m
dernier	dernier	ADJqua	NOMB.=s|GENRE=m
guerdon	guerdon	NOMcom	NOMB.=s|GENRE=m
Fortune	fortune	NOMcom	NOMB.=s|GENRE=f
ainſi	ainsi	ADVgen	MORPH=empty
ceulx	celui	PROdem	NOMB.=p|GENRE=m
que	que	PROrel	NOMB.=p|GENRE=m
a	avoir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
mis	mettre	VERppe	NOMB.=s|GENRE=f
hault	haut	ADVgen	MORPH=empty
deſuoye	dévoyer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
.	.	PONfrt	MORPH=empty
Chaſcun	chacun	PROind	NOMB.=s|GENRE=x
ſ	il	PROper	PERS.=3|NOMB.=p|GENRE=x|CAS=r
en	en	PROadv	MORPH=empty
rit	rire	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
et	et	CONcoo	MORPH=empty
mocque	moquer	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
par	par	PRE	MORPH=empty
la	le	DETdef	NOMB.=s|GENRE=f
uoye	voir	NOMcom	NOMB.=s|GENRE=f
Ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
faicts	fait	NOMcom	NOMB.=p|GENRE=m
paſſez	passer	VERppe	NOMB.=p|GENRE=m
on	on	PROper	PERS.=3|NOMB.=s|GENRE=x|CAS=n
taſche	tâcher	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
eſplucher	éplucher	VERinf	MORPH=empty
Plus	plus	ADVgen	MORPH=empty
l	le	DETdef	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
hault	haut	ADJqua	NOMB.=s|GENRE=m
plus	plus	ADVgen	MORPH=empty
craint	craindre	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
a	à	PRE	MORPH=empty
treſbucher	trébucher	VERinf	MORPH=empty
Aucuneffois	aucunefois	ADVgen	MORPH=empty
fortune	fortune	NOMcom	NOMB.=s|GENRE=f
ueult	vouloir	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
monter	monter	VERinf	MORPH=empty
Quelque	quelque	DETind	NOMB.=s|GENRE=m
poure	pauvre	ADJqua	NOMB.=s|GENRE=m
homme	homme	NOMcom	NOMB.=s|GENRE=m
et	et	CONcoo	MORPH=empty
le	il	PROper	PERS.=3|NOMB.=s|GENRE=m|CAS=r
faict	fait	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
ſurmonter	surmonter	VERinf	MORPH=empty
Ses	son	DETpos	PERS.=3|NOMB.=p|GENRE=m
compagnons	compagnon	NOMcom	NOMB.=p|GENRE=m
qui	qui	PROrel	NOMB.=s|GENRE=m
n	ne	ADVneg	MORPH=empty
eſt	être	VERcjg	MODE=ind|TEMPS=pst|PERS.=3|NOMB.=s
q	que	CONsub	MORPH=empty
un	un	DETndf	NOMB.=s|GENRE=m
